"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","S1.4","S1.5","S1.6","S1.7","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1385","m.28422",153,1,0,1,1,0,0,1,2,2,0,-4.846,-1.5306,0.999869,0.941758,0.947861,"P02599","Calmodulin OS=Dictyostelium discoideum GN=calA PE=1 SV=3                      "
"1386","m.28430",410,5,5,2,5,4,3,3,4,4,4,-3.116,-0.9057,0.985213,0.72707,0.970048,"Q6P8G1","Interleukin enhancer-binding factor 2 homolog OS=Xenopus tropicalis GN=ilf2 PE=2 SV=1                  "
"1387","m.28435",230,8,8,3,4,6,2,4,6,10,6,-2.255,-0.7803,0.924664,0.6184,0.969704,"A6QPN6","Gamma-interferon-inducible lysosomal thiol reductase OS=Bos taurus GN=IFI30 PE=2 SV=1                   "
"1388","m.28438",291,3,4,1,3,4,1,3,4,3,3,-3.531,-1.4673,1,0.934802,0.952664,"Q9DB05","Alpha-soluble NSF attachment protein OS=Mus musculus GN=Napa PE=1 SV=1                   "
"1389","m.28444",404,6,6,4,6,9,4,4,5,6,5,-4.161,-2.0549,0.999999,0.966525,0.823854,"Q3B8Q2","Eukaryotic initiation factor 4A-III OS=Rattus norvegicus GN=Eif4a3 PE=1 SV=1                   "
"1390","m.28478",448,29,31,27,31,27,16,30,24,30,29,-1.316,-0.3899,0.482868,0.254302,0.959424,NA,NA
"1391","m.2848",287,4,3,3,3,3,3,3,4,5,4,-4.733,-1.5145,0.999889,0.940128,0.949177,"Q91FT7","Putative methyltransferase 235L OS=Invertebrate iridescent virus 6 GN=IIV6-235L PE=3 SV=1                  "
"1392","m.28480",131,1,0,1,1,1,0,1,0,1,1,-3.292,-1.2285,1,0.88972,0.964013,NA,NA
"1393","m.28488",234,0,0,0,0,1,0,0,0,1,0,-3.594,-1.1354,1,0.859149,0.966532,NA,NA
"1394","m.28490",201,0,2,1,0,2,0,0,0,1,2,-5.009,-1.6302,1,0.950144,0.937925,NA,NA
"1395","m.28497",512,1,2,0,0,0,0,1,0,0,1,-5.21,-1.4449,1,0.931962,0.954141,"Q9UQB3","Catenin delta-2 OS=Homo sapiens GN=CTNND2 PE=1 SV=3                     "
"1396","m.285",338,2,3,0,2,2,0,2,2,1,1,-3.302,-1.1142,1,0.850686,0.967004,"Q9ESB5","N-terminal EF-hand calcium-binding protein 1 OS=Rattus norvegicus GN=Necab1 PE=1 SV=1                  "
"1397","m.28519",329,5,6,4,5,6,4,4,4,7,5,-3.307,-1.0936,1,0.841845,0.967432,"Q26636","Cathepsin L OS=Sarcophaga peregrina PE=1 SV=1                      "
"1398","m.2853",518,5,6,1,3,3,2,1,2,3,3,-4.114,-1.1835,1,0.876182,0.965328,"Q9Y5X2","Sorting nexin-8 OS=Homo sapiens GN=SNX8 PE=1 SV=1                     "
"1399","m.28534",505,8,6,8,5,4,6,7,9,6,4,-2.009,-0.7122,0.872437,0.552407,0.968724,"Q9IBG7","Kielin/chordin-like protein OS=Xenopus laevis GN=kcp PE=2 SV=1                     "
"1400","m.28537",125,1,1,1,1,1,0,1,0,2,1,-4.565,-1.4238,1,0.929084,0.955436,"Q3SZE2","Prefoldin subunit 1 OS=Bos taurus GN=PFDN1 PE=2 SV=1                    "
"1401","m.28539",199,0,0,1,0,0,0,1,2,0,0,-4.103,-1.4115,1,0.927309,0.956151,"4326189","MACPF domain containing protein OS=Mytilus galloprovincialis GN=macp PE=2 SV=1                   "
"1402","m.28546",235,22,23,16,23,24,11,18,28,22,27,-1.044,-0.4191,0.520379,0.276964,0.960397,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"1403","m.2856",532,21,21,13,16,23,9,15,16,18,16,-2.388,-0.6115,0.769375,0.451953,0.966433,"Q14409","Putative glycerol kinase 3 OS=Homo sapiens GN=GK3P PE=5 SV=2                   "
"1404","m.2860",768,15,19,8,16,14,10,15,18,17,21,-2.499,-1.1616,1,0.868781,0.9659,"P13590","Neural cell adhesion molecule 1 OS=Gallus gallus GN=NCAM1 PE=1 SV=3                  "
"1405","m.28620",138,0,2,0,1,1,0,0,0,1,1,-4.962,-1.5114,0.999899,0.939803,0.949422,"Q8C7R4","Ubiquitin-like modifier-activating enzyme 6 OS=Mus musculus GN=Uba6 PE=1 SV=1                   "
"1406","m.28662",374,8,7,4,2,8,5,6,6,10,11,-4.333,-1.7692,1,0.958112,0.917042,"O74542","Uncharacterized aminotransferase C777.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPCC777.03c PE=3 SV=1               "
"1407","m.28687",461,1,3,0,2,1,0,1,1,2,1,-5.897,-2.3277,0.938453,0.968207,0.616144,"P27926","Hexokinase-3 OS=Rattus norvegicus GN=Hk3 PE=2 SV=1                      "
"1408","m.28742",295,2,4,2,4,3,2,3,4,3,2,-5.282,-1.479,1,0.936202,0.951849,"4941088","Uncharacterized protein OS=Stylophora pistillata PE=4 SV=1                      "
"1409","m.28770",229,2,1,1,0,2,1,1,1,2,3,-4.764,-1.7619,1,0.957777,0.918405,"P21158","C-factor OS=Myxococcus xanthus GN=csgA PE=1 SV=1                      "
"1410","m.2878",281,10,12,5,6,9,3,5,7,9,11,-2.094,-0.9283,0.99185,0.744245,0.969896,NA,NA
"1411","m.28786",108,1,0,1,1,0,1,0,1,0,1,-4.522,-1.3422,1,0.915783,0.959688,NA,NA
"1412","m.288",547,0,1,0,0,0,0,0,1,0,0,-6.454,-2.0141,1,0.965757,0.843488,"Q3SYU7","Transportin-1 OS=Bos taurus GN=TNPO1 PE=1 SV=2                      "
"1413","m.28820",245,9,12,3,4,9,3,4,6,9,10,-7.024,-2.4401,0.88939,0.967175,0.496744,"Q9UIJ7","GTP:AMP phosphotransferase AK3 mitochondrial OS=Homo sapiens GN=AK3 PE=1 SV=4                           "
"1414","m.28880",200,1,1,1,1,1,0,1,1,0,1,-5.434,-2.118,0.999996,0.967516,0.787611,NA,NA
"1415","m.28999",107,1,1,2,2,2,0,2,4,1,0,-3.276,-1.0074,0.999999,0.797339,0.968925,NA,NA
"1416","m.29",104,4,6,5,4,4,5,5,4,5,5,-1.447,-0.4491,0.559951,0.301477,0.9614,"Q38900","Peptidyl-prolyl cis-trans isomerase CYP19-1 OS=Arabidopsis thaliana GN=CYP19-1 PE=1 SV=1                   "
"1417","m.2908",2325,4,4,2,1,2,0,1,1,2,3,-6.217,-2.4258,0.896003,0.967331,0.512756,NA,NA
"1418","m.29084",160,2,3,1,2,3,2,1,2,3,3,-5.218,-1.6987,1,0.954518,0.928873,NA,NA
"1419","m.29137",625,3,2,1,2,3,2,2,2,2,2,-5.092,-1.6778,1,0.953285,0.931862,"3275113","Predicted protein OS=Nematostella vectensis GN=v1g243188 PE=4 SV=1                     "
"1420","m.29142",223,2,2,2,2,4,3,1,3,3,2,-4.766,-1.796,1,0.959277,0.911726,"4765919","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10009549 PE=4 SV=1                     "
"1421","m.29201",116,5,5,1,1,3,2,1,1,4,3,-4.946,-1.7545,1,0.957429,0.919753,"3283569","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g134593 PE=4 SV=1                    "
"1422","m.29219",277,33,32,24,26,31,24,25,31,32,33,-6.531,-5.2193,0,0.946887,0,"Q1HR36","14-3-3 protein zeta OS=Aedes aegypti GN=14-3-3zeta PE=2 SV=1                    "
"1423","m.29240",253,8,9,3,3,9,4,4,4,6,6,-5.383,-1.7648,1,0.957911,0.917868,"C1C4R8","3-hydroxybutyrate dehydrogenase type 2 OS=Lithobates catesbeiana GN=bdh2 PE=2 SV=1                   "
"1424","m.2928",364,0,2,0,1,2,0,1,1,0,1,-4.784,-1.22,1,0.887324,0.964277,"G5EGQ6","Teneurin-1 OS=Caenorhabditis elegans GN=ten-1 PE=1 SV=1                      "
"1425","m.29291",227,1,1,0,0,1,1,1,1,2,1,-3.365,-1.2099,1,0.884382,0.96458,"Q64449","C-type mannose receptor 2 OS=Mus musculus GN=Mrc2 PE=1 SV=3                   "
"1426","m.29299",328,2,2,1,0,5,2,1,0,1,3,-4.989,-1.6188,1,0.949317,0.939238,"Q9QUN9","Dickkopf-related protein 3 OS=Mus musculus GN=Dkk3 PE=2 SV=1                    "
"1427","m.29350",356,0,0,1,1,1,0,0,0,1,1,-5.2,-1.8405,1,0.961001,0.901718,"Q6GM78","Isoaspartyl peptidase/L-asparaginase OS=Xenopus laevis GN=asrgl1 PE=2 SV=1                     "
"1428","m.29405",106,1,1,0,0,0,0,0,0,0,0,-4.381,-1.4304,1,0.930007,0.95504,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"1429","m.29428",193,15,12,7,9,11,9,8,10,11,12,-5.066,-1.7135,1,0.955342,0.926623,"P17719","Dihydrofolate reductase OS=Drosophila melanogaster GN=Dhfr PE=1 SV=3                     "
"1430","m.29431",334,1,0,1,1,0,0,1,0,0,0,-4.147,-1.4144,1,0.927734,0.955985,"P55115","Zinc metalloproteinase nas-15 OS=Caenorhabditis elegans GN=nas-15 PE=2 SV=2                    "
"1431","m.29450",117,1,1,0,0,0,0,0,0,0,0,-6.327,-1.951,1,0.964336,0.868864,NA,NA
"1432","m.295",166,7,10,5,8,8,2,6,7,10,8,-3.643,-1.0547,1,0.82335,0.968161,"Q962R9","40S ribosomal protein S10 OS=Spodoptera frugiperda GN=RpS10 PE=2 SV=1                   "
"1433","m.29523",191,15,13,7,8,11,10,10,9,10,13,-1.051,-0.3896,0.482488,0.254075,0.959414,"P42325","Neurocalcin homolog OS=Drosophila melanogaster GN=Nca PE=1 SV=2                     "
"1434","m.29527",167,1,3,0,0,0,0,0,1,0,1,-5.717,-1.8543,1,0.961486,0.898282,"P15144","Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4                     "
"1435","m.29546",408,2,1,1,1,0,1,1,1,1,0,-5.554,-1.8677,1,0.961938,0.894781,"Q7T2Z5","Netrin receptor UNC5C OS=Gallus gallus GN=UNC5C PE=2 SV=1                    "
"1436","m.29573",135,4,4,4,9,5,4,4,6,4,5,-3.168,-0.9671,0.999995,0.771779,0.969482,"3676617","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85658 PE=4 SV=1                    "
"1437","m.29582",292,1,1,0,0,0,0,0,1,1,1,-4.252,-1.5361,0.999893,0.942295,0.947395,"Q8K385","Ferric-chelate reductase 1 OS=Mus musculus GN=FRRS1 PE=1 SV=1                    "
"1438","m.29599",227,1,1,1,1,1,1,0,1,1,1,-4.978,-1.7649,1,0.957916,0.917849,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1439","m.29601",249,3,4,1,1,2,1,1,2,2,2,-4.563,-1.7606,1,0.957716,0.918645,"P19218","Pancreatic secretory granule membrane major glycoprotein GP2 OS=Rattus norvegicus GN=Gp2 PE=1 SV=1                "
"1440","m.29602",100,1,2,0,2,2,0,1,1,2,2,-3.72,-1.274,1,0.901402,0.962472,"Q9JKF1","Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus GN=Iqgap1 PE=1 SV=2                   "
"1441","m.29606",138,2,2,1,1,1,1,1,1,1,1,-3.806,-1.196,1,0.880159,0.964982,"24393482","Uncharacterized protein OS=Xenococcus sp. PCC 7305 GN=Xen7305DRAFT_00025450 PE=4 SV=1                   "
"1442","m.29634",1184,0,2,0,0,0,0,0,0,1,1,-6.53,-1.9233,1,0.963611,0.878343,"Q9BYX4","Interferon-induced helicase C domain-containing protein 1 OS=Homo sapiens GN=IFIH1 PE=1 SV=3                 "
"1443","m.297",271,2,3,1,1,1,0,1,2,2,2,-3.872,-1.1971,1,0.880501,0.964951,"Q9ER00","Syntaxin-12 OS=Mus musculus GN=Stx12 PE=1 SV=1                      "
"1444","m.2970",816,4,3,1,1,5,0,2,2,3,6,-4.28,-1.7144,1,0.955391,0.926482,"Q32NH8","1-phosphatidylinositol 45-bisphosphate phosphodiesterase delta-4 OS=Xenopus laevis GN=plcd4 PE=2 SV=1                           "
"1445","m.2971",483,0,1,1,1,2,1,1,1,3,2,-4.032,-1.2404,1,0.892957,0.963632,"B2GUZ1","Ubiquitin carboxyl-terminal hydrolase 4 OS=Rattus norvegicus GN=Usp4 PE=1 SV=1                   "
"1446","m.2975",338,0,0,0,0,0,0,0,0,1,1,-4.976,-1.4436,1,0.931791,0.954223,"17511373","ATP grasp ligase OS=Microcystis aeruginosa PCC 9701 GN=mdnB PE=4 SV=1                  "
"1447","m.29808",242,9,11,7,8,9,4,7,9,9,6,-3.732,-1.075,1,0.833307,0.967793,"Q9Z2U1","Proteasome subunit alpha type-5 OS=Mus musculus GN=Psma5 PE=1 SV=1                   "
"1448","m.29813",455,4,4,4,4,3,3,2,3,6,4,-5.218,-1.5902,1,0.947101,0.942317,"P48601","26S protease regulatory subunit 4 OS=Drosophila melanogaster GN=Rpt2 PE=1 SV=2                  "
"1449","m.29835",460,118,128,72,89,93,55,78,81,100,100,-1.243,-1.4535,1,0.933078,0.953587,"P11833","Tubulin beta chain OS=Paracentrotus lividus PE=2 SV=1                     "
"1450","m.29844",459,1,2,1,2,2,1,2,2,3,2,-4.626,-1.8912,1,0.962682,0.888225,"Q00168","Calcium/calmodulin-dependent protein kinase type II alpha chain OS=Drosophila melanogaster GN=CaMKII PE=1 SV=1                "
"1451","m.29861",185,14,18,9,12,11,8,11,17,17,12,1.244,0.3524,0.033247,0.006486,0.946979,"P35041","Trypsin-7 OS=Anopheles gambiae GN=TRYP7 PE=2 SV=2                      "
"1452","m.29888",284,4,5,4,2,6,3,4,4,6,7,-4.033,-1.4189,1,0.928386,0.955724,"Q16943","Vesicle-associated membrane protein/synaptobrevin-binding protein OS=Aplysia californica PE=2 SV=1                    "
"1453","m.29890",126,0,0,0,0,0,0,1,2,1,1,-5.964,-1.8551,1,0.961514,0.898077,NA,NA
"1454","m.29952",124,5,7,3,2,4,2,1,3,4,4,-3.693,-1.4685,1,0.934948,0.952582,NA,NA
"1455","m.2997",222,0,0,0,0,0,0,1,1,1,0,-4.721,-1.7199,1,0.955686,0.925613,"Q4LDE5","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Homo sapiens GN=SVEP1 PE=1 SV=3                           "
"1456","m.29972",1069,5,4,2,4,7,2,3,4,4,4,-4.924,-1.6495,1,0.951477,0.935584,"Q15075","Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2                   "
"1457","m.3004",377,4,3,3,2,2,0,3,3,3,2,-4.75,-1.6925,1,0.954161,0.929782,"P25391","Laminin subunit alpha-1 OS=Homo sapiens GN=LAMA1 PE=1 SV=2                    "
"1458","m.3005",453,5,9,13,18,22,3,12,21,23,16,-0.222,-0.1437,0.236594,0.109529,0.952408,"P31029","Serine--pyruvate aminotransferase mitochondrial OS=Callithrix jacchus GN=AGXT PE=2 SV=1                           "
"1459","m.30054",147,2,2,1,1,1,1,1,2,1,3,-2.58,-0.9001,0.983382,0.722689,0.970076,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1460","m.30091",627,0,1,0,1,0,0,1,0,0,0,-5.587,-1.6916,1,0.954109,0.929913,"Q80TT2","BAI1-associated protein 3 OS=Mus musculus GN=Baiap3 PE=2 SV=3                    "
"1461","m.30104",442,16,17,6,10,11,8,9,8,9,10,-3.797,-1.3496,1,0.917149,0.959347,"Q6GPI1","Chymotrypsinogen B2 OS=Homo sapiens GN=CTRB2 PE=2 SV=2                     "
"1462","m.3013",523,1,1,0,0,0,1,0,0,0,1,-5.393,-2.1623,0.994739,0.968068,0.757472,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1463","m.30171",172,1,1,1,1,1,0,1,2,1,1,-4.451,-1.5217,0.99987,0.940868,0.948597,NA,NA
"1464","m.30203",117,2,5,3,7,5,3,4,5,4,5,-4.338,-1.5081,0.999924,0.939454,0.949681,"Q96UQ7","60S acidic ribosomal protein P2 OS=Rhodotorula glutinis PE=1 SV=1                   "
"1465","m.3027",702,2,2,0,2,1,0,1,0,1,2,-6.367,-1.9917,1,0.965287,0.853145,"Q9P2R3","Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2                "
"1466","m.3029",290,1,2,1,2,2,0,1,2,2,1,-3.771,-1.3424,1,0.91582,0.959678,"Q5T0D9","Tumor protein p63-regulated gene 1-like protein OS=Homo sapiens GN=TPRG1L PE=1 SV=1                 "
"1467","m.30295",390,12,12,13,12,10,10,10,12,11,13,-3.933,-2.4807,0.869871,0.96671,0.450415,"O88281","Multiple epidermal growth factor-like domains protein 6 OS=Rattus norvegicus GN=Megf6 PE=1 SV=1                "
"1468","m.3031",463,2,2,3,0,3,2,2,2,2,2,-3.866,-1.4338,1,0.930474,0.954833,"O75165","DnaJ homolog subfamily C member 13 OS=Homo sapiens GN=DNAJC13 PE=1 SV=5                 "
"1469","m.30322",115,0,1,0,2,1,1,1,1,1,1,-4.372,-1.4103,1,0.927132,0.956219,NA,NA
"1470","m.3037",1596,0,1,0,1,1,0,2,2,1,2,-5.931,-2.0672,0.999998,0.966736,0.817376,"O42350","Collagen alpha-2(I) chain OS=Lithobates catesbeiana GN=COL1A2 PE=2 SV=1                    "
"1471","m.30396",488,29,33,25,24,29,19,26,24,31,30,-5.467,-3.7335,0.001245,0.953945,7.8e-05,"Q5RDG4","Protein disulfide-isomerase A3 OS=Pongo abelii GN=PDIA3 PE=2 SV=1                    "
"1472","m.304",134,3,3,1,3,3,2,2,2,3,3,-3.722,-1.074,1,0.832833,0.967812,"Q9W6Y0","40S ribosomal protein S30 OS=Oryzias latipes GN=fau PE=3 SV=2                   "
"1473","m.30404",107,4,4,1,3,3,2,2,3,3,2,-2.799,-0.9913,0.999997,0.787522,0.969157,"Q9CR41","Huntingtin-interacting protein K OS=Mus musculus GN=Hypk PE=2 SV=2                    "
"1474","m.30405",235,81,88,46,62,63,40,54,53,69,66,-3.152,-3.9583,9.5e-05,0.952467,7e-06,NA,NA
"1475","m.30436",263,1,2,1,1,1,0,0,2,0,2,-3.975,-1.7014,1,0.954671,0.928471,"Q5PRE5","Proline and serine-rich protein 1 OS=Mus musculus GN=Proser1 PE=1 SV=1                  "
"1476","m.3049",769,0,0,0,0,1,0,1,0,0,0,-6.251,-1.8768,1,0.962233,0.892307,"Q8BTI9","Phosphatidylinositol 45-bisphosphate 3-kinase catalytic subunit beta isoform OS=Mus musculus GN=Pik3cb PE=1 SV=2                           "
"1477","m.30492",247,10,10,5,7,9,4,8,6,6,6,-3.814,-1.3816,1,0.92267,0.957775,"3276169","Predicted protein OS=Nematostella vectensis GN=v1g109978 PE=4 SV=1                     "
"1478","m.30496",451,8,10,2,4,10,6,3,6,13,11,-3.545,-0.8039,0.939438,0.640355,0.96992,"Q7D5X9","Probable adenylyltransferase/sulfurtransferase MoeZ OS=Mycobacterium tuberculosis GN=moeZ PE=1 SV=1                    "
"1479","m.30517",248,9,9,5,6,7,4,6,6,8,9,-4.501,-2.0831,0.999997,0.966995,0.808594,"3269195","Predicted protein OS=Nematostella vectensis GN=v1g239742 PE=4 SV=1                     "
"1480","m.3052",140,0,0,0,2,0,0,0,0,0,0,-4.466,-1.4258,1,0.929366,0.955317,"Q9PVV4","Pericentriolar material 1 protein OS=Xenopus laevis GN=pcm1 PE=1 SV=1                   "
"1481","m.30564",140,1,1,0,0,0,0,0,0,0,0,-3.971,-1.2063,1,0.883308,0.964686,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"1482","m.30602",306,3,3,2,4,4,2,2,2,3,4,-3.043,-1.0365,0.999998,0.813823,0.96847,"Q9Y376","Calcium-binding protein 39 OS=Homo sapiens GN=CAB39 PE=1 SV=1                    "
"1483","m.3061",248,4,5,2,3,4,3,4,4,4,4,-1.778,-0.5275,0.664499,0.370927,0.963961,NA,NA
"1484","m.30649",133,6,8,4,6,8,4,4,5,8,6,-2.01,-0.7569,0.908344,0.596106,0.969426,"P27012","S-crystallin 4 OS=Enteroctopus dofleini PE=2 SV=1                      "
"1485","m.30676",389,0,1,0,0,1,0,0,0,1,0,-5.42,-1.8989,1,0.962914,0.885956,NA,NA
"1486","m.3079",696,23,21,14,21,19,8,16,22,22,20,-2.85,-1.6492,1,0.951457,0.935622,"P13608","Aggrecan core protein OS=Bos taurus GN=ACAN PE=1 SV=3                    "
"1487","m.308",201,3,2,4,4,4,2,5,3,5,2,-3.191,-1.035,1,0.813012,0.968495,"Q9N0C7","Mammalian ependymin-related protein 1 OS=Macaca fascicularis GN=EPDR1 PE=2 SV=3                   "
"1488","m.3082",374,1,2,2,2,3,1,3,1,2,2,-4.074,-1.1681,1,0.871037,0.965735,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1489","m.3090",880,7,9,5,8,6,3,3,5,6,6,-2.971,-0.8294,0.953549,0.66338,0.970075,"O43747","AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5                   "
"1490","m.30904",460,0,1,2,1,1,3,1,0,0,2,-4.366,-1.441,1,0.931446,0.954387,"Q8R5F7","Interferon-induced helicase C domain-containing protein 1 OS=Mus musculus GN=Ifih1 PE=1 SV=1                 "
"1491","m.30909",383,0,1,0,0,1,0,0,0,0,1,-5.127,-1.5999,1,0.947876,0.941306,"O76074","cGMP-specific 3'5'-cyclic phosphodiesterase OS=Homo sapiens GN=PDE5A PE=1 SV=2                           "
"1492","m.30917",239,2,3,0,2,2,0,1,1,2,2,-4.082,-1.1059,1,0.847199,0.96718,"Q5VZK9","Leucine-rich repeat-containing protein 16A OS=Homo sapiens GN=LRRC16A PE=1 SV=1                   "
"1493","m.30927",172,29,31,17,16,26,18,15,21,31,28,-1.122,-0.4271,0.530846,0.283381,0.960665,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1494","m.30950",171,0,0,0,0,1,0,1,0,1,1,-4.885,-1.6247,1,0.949749,0.938565,NA,NA
"1495","m.30955",229,12,11,8,11,12,6,8,8,14,10,-4.655,-2.6468,0.762819,0.964699,0.26303,"O43084","Uncharacterized protein C947.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPBC947.09 PE=3 SV=1               "
"1496","m.30957",121,2,2,0,0,0,0,0,2,1,1,-4.151,-1.4676,1,0.934838,0.952644,NA,NA
"1497","m.30965",169,3,3,2,1,3,1,2,2,2,3,-4.716,-1.3859,1,0.923366,0.957551,"Q02375","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4 mitochondrial OS=Bos taurus GN=NDUFS4 PE=1 SV=1                           "
"1498","m.30968",150,6,5,4,3,5,4,4,6,5,5,-3.673,-1.6532,1,0.951723,0.935118,"Q40302","Calmodulin OS=Macrocystis pyrifera PE=2 SV=3                       "
"1499","m.30973",434,0,1,0,0,1,0,0,0,1,0,-6.283,-2.4316,0.893328,0.967269,0.506285,"P34275","Probable acyl-CoA dehydrogenase 6 OS=Caenorhabditis elegans GN=acdh-6 PE=3 SV=2                   "
"1500","m.30980",429,4,4,3,4,3,2,3,3,5,3,-5.914,-2.2575,0.965359,0.968477,0.681548,"Q63569","26S protease regulatory subunit 6A OS=Rattus norvegicus GN=Psmc3 PE=2 SV=1                  "
"1501","m.3100",352,5,10,2,5,5,6,4,6,6,5,-4.353,-1.927,1,0.963712,0.87713,NA,NA
"1502","m.31093",201,2,1,1,0,1,0,0,0,1,0,-4.67,-1.4254,1,0.92931,0.955341,"A7SGU6","Proteasome assembly chaperone 2 OS=Nematostella vectensis GN=psmg2 PE=3 SV=1                   "
"1503","m.31184",221,11,11,0,0,3,4,0,0,7,7,-5.455,-1.8604,1,0.961694,0.896708,"3268279","Predicted protein OS=Nematostella vectensis GN=v1g239175 PE=4 SV=1                     "
"1504","m.31187",410,0,0,0,1,0,0,0,0,0,0,-3.64,-1.2348,1,0.891451,0.963813,"Q642G4","Peroxisomal membrane protein PEX14 OS=Rattus norvegicus GN=Pex14 PE=1 SV=1                   "
"1505","m.3130",1155,4,8,2,4,6,3,4,3,6,5,-5.567,-2.3706,0.920489,0.967876,0.572485,"Q16720","Plasma membrane calcium-transporting ATPase 3 OS=Homo sapiens GN=ATP2B3 PE=1 SV=3                  "
"1506","m.31300",423,4,7,2,3,3,3,2,2,6,4,-2.763,-0.9614,0.999589,0.767895,0.969554,"P15651","Short-chain specific acyl-CoA dehydrogenase mitochondrial OS=Rattus norvegicus GN=Acads PE=1 SV=2                           "
"1507","m.31335",295,1,1,1,1,2,2,1,1,1,2,-4.926,-1.6968,1,0.954409,0.929154,"Q5SVS4","Kidney mitochondrial carrier protein 1 OS=Homo sapiens GN=SLC25A30 PE=2 SV=1                  "
"1508","m.3134",211,1,1,1,2,1,1,1,1,1,1,-5.833,-1.9216,1,0.963564,0.878895,"O42254","Insulin-like growth factor 2 mRNA-binding protein 1 OS=Gallus gallus GN=IGF2BP1 PE=1 SV=1                "
"1509","m.31437",438,6,7,4,5,2,1,4,6,4,6,-6.635,-2.0279,0.999999,0.966029,0.837154,NA,NA
"1510","m.31439",231,8,9,6,8,7,2,7,5,8,6,-3.455,-1.1846,1,0.876539,0.965298,NA,NA
"1511","m.31443",176,4,4,2,3,2,2,1,2,2,2,-6.101,-2.2303,0.974711,0.968463,0.70476,"O34598","Guanine deaminase OS=Bacillus subtilis (strain 168) GN=guaD PE=1 SV=1                   "
"1512","m.3146",160,3,3,5,6,4,1,7,7,6,4,-3.045,-0.8846,0.977939,0.710309,0.970131,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1513","m.31460",197,6,5,1,5,4,2,3,5,2,5,-4.218,-1.869,1,0.96198,0.894432,"Q8CG08","Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 "
"1514","m.31478",374,2,2,1,1,2,0,1,1,1,1,-5.326,-2.1867,0.98815,0.968274,0.739433,"Q8VDF3","Death-associated protein kinase 2 OS=Mus musculus GN=Dapk2 PE=1 SV=1                   "
"1515","m.31506",166,0,0,0,0,0,1,1,0,0,1,-4.77,-1.6208,1,0.949464,0.939011,"Q9D820","Prolyl-tRNA synthetase associated domain-containing protein 1 OS=Mus musculus GN=Prorsd1 PE=2 SV=1                 "
"1516","m.3153",509,1,3,2,2,4,1,2,3,2,4,-4.355,-1.6212,1,0.949494,0.938966,"Q9BDJ5","Pantetheinase OS=Sus scrofa GN=VNN1 PE=2 SV=1                      "
"1517","m.31539",379,2,3,2,2,3,1,2,4,4,4,-4.254,-1.2608,1,0.898202,0.962943,"Q967D7","Protein turtle OS=Drosophila melanogaster GN=tutl PE=1 SV=2                     "
"1518","m.31542",149,0,1,0,0,0,0,1,1,0,0,-5.11,-1.6862,1,0.953791,0.930686,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1519","m.31593",374,2,3,1,0,2,1,1,1,1,1,-5.5,-1.7279,1,0.956107,0.92432,"Q26619","cAMP-dependent protein kinase type II regulatory subunit OS=Strongylocentrotus purpuratus PE=2 SV=1                 "
