"","Protein","Len","S0","S0.1","S0.2","S1","S1.1","S1.2","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1265","m.33614",250,4,5,4,0,0,1,-1.141,-1.2651,0.111875,0.7589,0.02703,"49006704","Uncharacterized protein OS=Enterobacter sp. R4-368 GN=H650_01505 PE=4 SV=1                    "
"1266","m.33765",180,0,1,1,0,1,1,-0.325,-0.3499,1,0.684347,0.871795,"Q5F3X4","116 kDa U5 small nuclear ribonucleoprotein component OS=Gallus gallus GN=EFTUD2 PE=2 SV=1                "
"1267","m.3377",199,3,3,3,4,4,3,0.231,0.3327,0.403411,0.091382,0.902957,"O16277","Putative histone H1.6 OS=Caenorhabditis elegans GN=hil-6 PE=3 SV=3                    "
"1268","m.338",206,0,0,0,0,1,0,-0.271,-0.2652,1,0.639172,0.896759,"Q9Y6G5","COMM domain-containing protein 10 OS=Homo sapiens GN=COMMD10 PE=1 SV=1                   "
"1269","m.3381",122,1,1,1,1,1,2,-0.228,-0.2341,1,0.618999,0.903698,"Q99471","Prefoldin subunit 5 OS=Homo sapiens GN=PFDN5 PE=1 SV=2                    "
"1270","m.33851",449,1,1,1,0,1,0,-0.36,-0.342,1,0.680693,0.874568,"Q13231","Chitotriosidase-1 OS=Homo sapiens GN=CHIT1 PE=1 SV=1                      "
"1271","m.33899",140,1,2,2,1,1,0,-0.647,-0.6965,0.948314,0.767193,0.583639,"Q922D8","C-1-tetrahydrofolate synthase cytoplasmic OS=Mus musculus GN=Mthfd1 PE=1 SV=4                           "
"1272","m.33904",946,0,0,0,0,0,1,-0.058,-0.0616,1,0.468465,0.928156,"4617180","Uncharacterized protein OS=Amphimedon queenslandica PE=4 SV=1                      "
"1273","m.33912",110,0,0,0,2,2,1,0.317,0.354,0.359973,0.080205,0.898444,NA,NA
"1274","m.3392",310,0,1,0,0,0,0,-0.307,-0.2903,0.999924,0.653993,0.890372,"4191201","Putative uncharacterized protein OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_01084 PE=4 SV=1               "
"1275","m.33958",343,0,0,0,0,0,1,-0.277,-0.2677,1,0.640706,0.896156,"Q61292","Laminin subunit beta-2 OS=Mus musculus GN=Lamb2 PE=2 SV=2                    "
"1276","m.34056",168,1,2,4,1,1,1,-1.17,-1.301,0.086062,0.75798,0.019507,"P27653","C-1-tetrahydrofolate synthase cytoplasmic OS=Rattus norvegicus GN=Mthfd1 PE=1 SV=3                           "
"1277","m.3406",975,2,0,0,0,0,0,-0.22,-0.2257,1,0.613195,0.905404,"P22607","Fibroblast growth factor receptor 3 OS=Homo sapiens GN=FGFR3 PE=1 SV=1                  "
"1278","m.34074",300,3,1,4,1,0,0,-1.099,-1.3387,0.063941,0.757106,0.013608,"P28622","Endoglucanase 4 OS=Bacillus sp. (strain KSM-522) PE=3 SV=2                    "
"1279","m.3410",419,2,3,3,2,2,2,-0.261,-0.3447,1,0.681954,0.873632,"Q8N8S7","Protein enabled homolog OS=Homo sapiens GN=ENAH PE=1 SV=2                    "
"1280","m.34157",102,4,3,2,5,5,5,0.813,1.1181,0.00031,5.6e-05,0.772256,NA,NA
"1281","m.34189",296,3,3,3,2,2,4,-0.129,-0.1619,1,0.563985,0.916381,"P55264","Adenosine kinase OS=Mus musculus GN=Adk PE=1 SV=2                     "
"1282","m.342",284,1,1,2,3,4,3,0.374,0.5098,0.132543,0.027404,0.862867,"P81004","Voltage-dependent anion-selective channel protein 2 OS=Xenopus laevis GN=vdac2 PE=1 SV=1                  "
"1283","m.34230",432,0,0,0,0,0,1,-0.203,-0.1972,1,0.592342,0.910716,"B4NC41","Nuclear cap-binding protein subunit 1 OS=Drosophila willistoni GN=Cbp80 PE=3 SV=1                  "
"1284","m.3426",883,1,1,1,0,0,0,-0.278,-0.2806,0.999947,0.648416,0.892929,"Q9W735","Prominin-1-A OS=Danio rerio GN=prom1a PE=2 SV=2                      "
"1285","m.34300",263,0,1,0,0,0,0,-0.225,-0.2175,1,0.60738,0.907006,NA,NA
"1286","m.34307",327,0,1,0,1,2,0,-0.202,-0.2008,1,0.595076,0.910084,"Q8K010","5-oxoprolinase OS=Mus musculus GN=Oplah PE=2 SV=1                      "
"1287","m.34320",345,2,4,1,3,4,3,0.683,0.8336,0.007795,0.001518,0.801688,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"1288","m.34321",298,2,2,2,3,3,3,0.305,0.4156,0.250551,0.053782,0.884651,"Q5R723","Peptidyl-prolyl cis-trans isomerase E OS=Pongo abelii GN=PPIE PE=2 SV=1                   "
"1289","m.3433",518,0,1,0,0,0,0,-0.233,-0.2234,1,0.611579,0.90586,"3275692","Predicted protein OS=Nematostella vectensis GN=v1g232854 PE=4 SV=1                     "
"1290","m.34388",510,0,2,2,1,1,3,-0.532,-0.5555,1,0.748192,0.74873,"P51659","Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3                  "
"1291","m.34428",306,5,3,4,0,0,0,-1.099,-1.2142,0.157125,0.76036,0.041721,"Unknown","Unknown                           "
"1292","m.3444",334,1,1,2,2,3,3,0.03,0.0318,0.95997,0.364993,0.933746,"P26270","26S proteasome non-ATPase regulatory subunit 7 OS=Drosophila melanogaster GN=Rpn8 PE=1 SV=6                 "
"1293","m.34462",419,2,1,1,0,0,0,-0.144,-0.1449,1,0.549323,0.91879,"A5PKH3","Fumarylacetoacetase OS=Bos taurus GN=FAH PE=2 SV=1                      "
"1294","m.34525",118,0,0,0,1,1,0,-0.294,-0.3108,1,0.665175,0.884563,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1295","m.34604",140,1,1,3,0,0,0,-0.817,-0.9621,0.534262,0.769459,0.220294,NA,NA
"1296","m.34605",160,0,1,2,0,0,1,-0.512,-0.5557,1,0.748231,0.748547,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1297","m.3462",8400,18,17,24,8,10,10,-1,-2.4883,0,0.748748,0,"Q9QXZ0","Microtubule-actin cross-linking factor 1 OS=Mus musculus GN=Macf1 PE=1 SV=2                   "
"1298","m.34626",203,1,1,1,0,0,0,-0.193,-0.1936,1,0.589579,0.911338,"P49472","Photosystem II CP43 chlorophyll apoprotein OS=Odontella sinensis GN=psbC PE=3 SV=1                  "
"1299","m.3463",3039,9,7,8,5,4,5,-0.35,-0.6442,0.984195,0.762051,0.652256,"Q9QXZ0","Microtubule-actin cross-linking factor 1 isoforms 1/2/3/5 OS=Homo sapiens GN=MACF1 PE=1 SV=4 739                           "
"1300","m.34688",318,2,3,4,4,3,4,0.163,0.2597,0.566906,0.13854,0.916774,NA,NA
"1301","m.34690",147,0,1,1,0,0,0,-0.406,-0.4166,1,0.711172,0.843766,"O43897","Tolloid-like protein 1 OS=Homo sapiens GN=TLL1 PE=1 SV=1                    "
"1302","m.347",455,15,14,17,12,13,11,-0.279,-0.7473,0.896207,0.770278,0.51175,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"1303","m.34749",285,0,0,1,0,1,0,-0.235,-0.2303,1,0.616392,0.904478,"A4IG59","WAS protein family homolog 1 OS=Danio rerio GN=Wash1 PE=2 SV=2                  "
"1304","m.3477",1085,11,10,12,7,7,10,-0.408,-0.8904,0.669458,0.77143,0.308157,"P11498","Pyruvate carboxylase mitochondrial OS=Homo sapiens GN=PC PE=1 SV=2                           "
"1305","m.34772",240,0,2,0,0,0,1,-0.294,-0.2675,1,0.640584,0.896205,"Q5T1M5","FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2                    "
"1306","m.34788",177,1,1,1,1,1,0,-0.319,-0.3122,1,0.66591,0.884145,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1307","m.34789",370,1,0,1,2,1,1,0.243,0.2709,0.540955,0.130385,0.914854,"F1MA98","Nucleoprotein TPR OS=Rattus norvegicus GN=Tpr PE=1 SV=1                     "
"1308","m.348",295,4,4,5,3,6,3,-0.433,-0.6249,0.993265,0.759595,0.675662,"5274797","Galaxin OS=Galaxea fascicularis GN=galaxin PE=2 SV=1                      "
"1309","m.34809",103,0,0,1,0,0,0,-0.212,-0.2187,1,0.60824,0.906776,"F6ZDS4","Nucleoprotein TPR OS=Mus musculus GN=Tpr PE=1 SV=1                     "
"1310","m.34844",166,0,1,0,1,0,0,-0.336,-0.3416,1,0.680505,0.874706,"Q8R344","Coiled-coil domain-containing protein 12 OS=Mus musculus GN=Ccdc12 PE=2 SV=2                   "
"1311","m.3494",2140,69,74,73,77,79,78,0.088,0.557,0.093162,0.018999,0.852247,"P16086","Spectrin alpha chain non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2                           "
"1312","m.3499",474,2,3,2,1,0,0,-0.616,-0.6344,0.989064,0.760844,0.664285,"Q0ZZJ6","A.superbus venom factor 1 OS=Austrelaps superbus PE=1 SV=1                    "
"1313","m.34991",288,3,2,3,3,3,1,0.036,0.0512,0.943384,0.342961,0.934061,"P55567","Uncharacterized protein y4mH OS=Rhizobium sp. (strain NGR234) GN=NGR_a02510 PE=4 SV=1                  "
"1314","m.34996",174,1,1,1,0,0,1,-0.388,-0.4101,1,0.708856,0.8469,NA,NA
"1315","m.3501",191,1,1,1,0,0,0,-0.231,-0.2393,1,0.622516,0.902607,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"1316","m.35071",140,2,3,0,0,1,1,-0.304,-0.2946,0.999947,0.656405,0.8892,NA,NA
"1317","m.35136",334,3,2,1,1,1,0,-0.384,-0.3594,1,0.688601,0.86832,NA,NA
"1318","m.35147",172,2,3,2,2,1,1,-0.157,-0.1779,1,0.577187,0.913929,"Q5E9E2","Myosin regulatory light polypeptide 9 OS=Bos taurus GN=MYL9 PE=2 SV=3                  "
"1319","m.35243",207,1,1,0,0,1,1,-0.536,-0.5517,1,0.747452,0.752181,"Q9UHD2","Serine/threonine-protein kinase TBK1 OS=Homo sapiens GN=TBK1 PE=1 SV=1                    "
"1320","m.3530",1232,1,2,1,0,0,0,-0.287,-0.2781,0.999966,0.646948,0.89357,"F7J220","Scavenger receptor cysteine-rich domain superfamily protein OS=Patiria pectinifera GN=SRCR1 PE=1 SV=1                 "
"1321","m.35307",214,0,1,0,1,1,0,-0.38,-0.3611,1,0.689346,0.867682,"P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1                   "
"1322","m.35322",108,1,0,0,0,2,0,-0.168,-0.1681,1,0.56917,0.915453,NA,NA
"1323","m.35335",197,0,0,1,0,0,1,-0.218,-0.211,1,0.602665,0.908233,"Q58A42","Protein DD3-3 OS=Dictyostelium discoideum GN=DD3-3 PE=2 SV=1                     "
"1324","m.3535",553,0,0,0,1,0,1,-0.149,-0.1531,1,0.556477,0.917652,"Q4R8N7","Stress-induced-phosphoprotein 1 OS=Macaca fascicularis GN=STIP1 PE=2 SV=1                     "
"1325","m.3543",203,2,1,1,3,4,4,0.829,0.9791,0.001631,0.000308,0.784091,"4204622","Lipoxygenase OS=Actineria villosa GN=Avt-lox PE=2 SV=1                      "
"1326","m.3547",337,1,0,0,1,0,2,-0.192,-0.2017,1,0.595755,0.909924,"44550403","RimK domain protein ATP-grasp OS=Rhodomicrobium vannielii (strain ATCC 17100 / ATH 3.1.1 / DSM 162 / LMG 4299) GN=Rvan_2759 PE=4 SV=1       "
"1327","m.3549",388,0,0,1,0,0,0,-0.38,-0.3758,1,0.695593,0.861943,"Q91W89","Alpha-mannosidase 2C1 OS=Mus musculus GN=Man2c1 PE=2 SV=1                     "
"1328","m.355",256,15,14,15,14,16,15,0.028,0.0814,0.910777,0.308967,0.933912,"P46437","Glutathione S-transferase OS=Musca domestica PE=2 SV=1                      "
"1329","m.35511",123,0,1,1,1,1,1,-0.295,-0.2997,0.999987,0.659221,0.887778,"O00160","Unconventional myosin-If OS=Homo sapiens GN=MYO1F PE=1 SV=3                     "
"1330","m.35539",566,0,0,0,1,0,0,-0.245,-0.2443,1,0.625842,0.901533,"A7SDW5","Eukaryotic translation initiation factor 3 subunit L OS=Nematostella vectensis GN=v1g169424 PE=3 SV=1                "
"1331","m.35564",204,3,3,2,4,4,3,0.525,0.7177,0.023966,0.004737,0.820119,"Q70UZ7","von Willebrand factor A domain-containing protein 2 OS=Mus musculus GN=Vwa2 PE=1 SV=1                "
"1332","m.35589",142,1,1,0,1,0,2,-0.173,-0.1771,1,0.576541,0.914056,"P53111","NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ARI1 PE=1 SV=1              "
"1333","m.3569",156,0,0,0,1,1,1,-0.411,-0.3988,1,0.704682,0.852126,"Q86SZ2","Trafficking protein particle complex subunit 6B OS=Homo sapiens GN=TRAPPC6B PE=1 SV=1                 "
"1334","m.357",733,2,1,2,3,3,3,0.392,0.4764,0.167875,0.035108,0.870564,"P00451","Coagulation factor VIII OS=Homo sapiens GN=F8 PE=1 SV=1                    "
"1335","m.3586",360,0,0,1,0,0,0,-0.287,-0.2861,0.999924,0.651601,0.891493,"P50867","Cysteine synthase OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) GN=cysB PE=3 SV=2       "
"1336","m.35893",316,2,1,0,1,1,1,-0.306,-0.2896,0.999927,0.653596,0.89056,"Q9HAB8","Phosphopantothenate--cysteine ligase OS=Homo sapiens GN=PPCS PE=1 SV=2                     "
"1337","m.35895",213,3,2,1,1,1,1,-0.214,-0.2094,1,0.601489,0.908529,"O18806","Coagulation factor VIII OS=Canis familiaris GN=F8 PE=2 SV=1                    "
"1338","m.35911",133,4,4,4,5,4,3,0.277,0.467,0.179055,0.037578,0.872744,"Q9VEN1","Filamin-A OS=Drosophila melanogaster GN=cher PE=1 SV=2                      "
"1339","m.35966",105,1,1,1,0,0,1,-0.225,-0.228,1,0.614799,0.904944,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"1340","m.36003",135,2,2,2,4,4,3,0.669,0.8493,0.006638,0.001289,0.799501,"Q13561","Dynactin subunit 2 OS=Homo sapiens GN=DCTN2 PE=1 SV=4                    "
"1341","m.36043",110,2,2,3,2,2,4,-0.31,-0.4089,1,0.708421,0.847468,"Q6W4X9","Mucin-6 OS=Homo sapiens GN=MUC6 PE=1 SV=3                      "
"1342","m.36049",334,6,4,5,3,4,5,-0.295,-0.4578,1,0.724516,0.821526,"Q6LUR4","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Photobacterium profundum GN=mtnN PE=3 SV=1                     "
"1343","m.3610",348,1,0,1,0,0,1,-0.446,-0.4311,1,0.716127,0.83642,"Q9UHP6","Rhabdoid tumor deletion region protein 1 OS=Homo sapiens GN=RTDR1 PE=2 SV=1                 "
"1344","m.36158",113,6,5,5,5,4,3,0.122,0.1923,0.719688,0.194644,0.926411,NA,NA
"1345","m.3619",642,0,0,1,0,0,1,-0.39,-0.3965,1,0.70381,0.853156,"Q8BRF7","Sec1 family domain-containing protein 1 OS=Mus musculus GN=Scfd1 PE=1 SV=1                  "
"1346","m.3621",404,0,1,0,0,0,0,-0.339,-0.3135,1,0.666589,0.883755,"Q13045","Protein flightless-1 homolog OS=Homo sapiens GN=FLII PE=1 SV=2                    "
"1347","m.36235",154,1,1,0,1,0,1,-0.267,-0.2561,1,0.633481,0.898896,"P61917","Epididymal secretory protein E1 OS=Pan troglodytes GN=NPC2 PE=2 SV=1                   "
"1348","m.3627",290,1,0,0,2,0,1,0.178,0.2113,0.678009,0.177637,0.924052,"Q9N126","Retinol dehydrogenase 8 OS=Bos taurus GN=RDH8 PE=1 SV=1                    "
"1349","m.36293",247,2,2,2,1,2,2,-0.329,-0.3468,1,0.682926,0.872896,"A1L2Q8","Pyrroline-5-carboxylate reductase 3 OS=Xenopus laevis GN=pycrl PE=2 SV=2                    "
"1350","m.36366",100,1,1,0,0,0,0,-0.309,-0.3264,1,0.673154,0.87975,NA,NA
"1351","m.36412",362,1,2,2,1,1,1,-0.714,-0.7304,0.915468,0.769444,0.536059,"Q9TUZ0","Signal transducer and activator of transcription 5B OS=Sus scrofa GN=STAT5B PE=2 SV=1                "
"1352","m.36423",114,2,1,2,1,0,0,-0.615,-0.6395,0.986602,0.761482,0.658061,"4200082","Putative uncharacterized protein OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_13036 PE=4 SV=1               "
"1353","m.365",460,6,7,6,6,4,4,0.046,0.0866,0.904297,0.303182,0.933806,"O14111","Phosphatidylserine decarboxylase proenzyme 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=psd3 PE=3 SV=2              "
"1354","m.36535",116,2,1,1,0,0,0,-0.428,-0.4011,1,0.705547,0.851085,NA,NA
"1355","m.36655",249,2,1,2,1,0,0,-0.533,-0.5488,1,0.746877,0.754777,NA,NA
"1356","m.36657",206,2,3,4,4,4,2,0.137,0.2067,0.688246,0.181671,0.92465,"Q8AWF2","Nascent polypeptide-associated complex subunit alpha OS=Oreochromis niloticus GN=naca PE=2 SV=1                  "
"1357","m.36658",156,2,1,3,1,2,1,-0.806,-0.906,0.640304,0.771092,0.287835,"P74148","Universal stress protein Sll1388 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=sll1388 PE=3 SV=1              "
"1358","m.3666",213,12,11,11,13,12,13,0.294,0.714,0.024794,0.004903,0.820775,"3274001","Predicted protein OS=Nematostella vectensis GN=v1g242530 PE=4 SV=1                     "
"1359","m.36731",170,5,6,4,8,7,7,0.781,1.3991,6e-06,1e-06,0.758317,"Q5E9E2","Myosin regulatory light polypeptide 9 OS=Bos taurus GN=MYL9 PE=2 SV=3                  "
"1360","m.3675",482,1,1,1,1,1,0,-0.434,-0.415,1,0.710608,0.844546,"Q8GW72","Alpha-L-fucosidase 1 OS=Arabidopsis thaliana GN=FUC1 PE=1 SV=2                     "
"1361","m.3689",731,3,3,2,2,2,2,-0.022,-0.0258,0.991839,0.429787,0.931048,"P56399","Ubiquitin carboxyl-terminal hydrolase 5 OS=Mus musculus GN=Usp5 PE=1 SV=1                   "
"1362","m.37001",654,2,1,1,0,0,0,-0.459,-0.4468,1,0.721172,0.827887,"Q7ZW34","Contactin-5 OS=Danio rerio GN=cntn5 PE=2 SV=1                      "
"1363","m.37188",283,0,0,0,2,3,2,0.452,0.4657,0.180646,0.037931,0.873046,"Q21313","Laminin-like protein epi-1 OS=Caenorhabditis elegans GN=epi-1 PE=1 SV=1                    "
"1364","m.3720",243,1,0,1,0,0,0,-0.362,-0.3348,1,0.677267,0.877007,"O31826","Putative acyl-CoA synthetase YngI OS=Bacillus subtilis (strain 168) GN=yngI PE=3 SV=1                 "
"1365","m.3723",105,1,0,0,0,1,1,-0.236,-0.2426,1,0.624717,0.901901,NA,NA
"1366","m.37377",104,1,1,0,0,0,0,-0.324,-0.3357,1,0.6777,0.876707,"Q4U2R1","E3 ubiquitin-protein ligase HERC2 OS=Mus musculus GN=Herc2 PE=1 SV=3                   "
"1367","m.37396",133,0,0,1,0,0,0,-0.324,-0.315,1,0.667368,0.883302,"A2AVA0","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Mus musculus GN=Svep1 PE=1 SV=1                           "
"1368","m.37474",159,1,2,1,0,0,0,-0.323,-0.3043,1,0.661717,0.886466,NA,NA
"1369","m.37557",428,1,0,0,1,1,2,-0.201,-0.2073,1,0.599939,0.908914,"Q69ZQ1","Uncharacterized family 31 glucosidase KIAA1161 OS=Mus musculus GN=Kiaa1161 PE=1 SV=2                  "
"1370","m.37594",113,0,0,0,0,1,0,-0.363,-0.367,1,0.691896,0.865426,NA,NA
"1371","m.3760",164,1,1,1,1,1,1,-0.268,-0.2619,1,0.637128,0.897545,"P72745","Universal stress protein Slr1101 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=slr1101 PE=3 SV=1              "
"1372","m.37637",179,6,6,6,1,2,3,-1.226,-1.5158,0.011622,0.753993,0.002002,"Q8BHP7","Olfactomedin-like protein 2A OS=Mus musculus GN=Olfml2a PE=1 SV=1                    "
"1373","m.37732",163,1,1,0,2,2,1,0.254,0.2954,0.484891,0.113719,0.910383,"4938167","Putative late embryogenesis protein (Fragment) OS=Stylophora pistillata GN=g11651 PE=4 SV=1                  "
"1374","m.3774",882,1,1,0,0,0,0,-0.332,-0.3277,1,0.673799,0.879332,"3684612","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_81652 PE=4 SV=1                    "
"1375","m.37798",118,0,0,1,1,0,0,-0.239,-0.2346,1,0.61934,0.903594,"O93530","Werner syndrome ATP-dependent helicase homolog OS=Xenopus laevis GN=wrn PE=2 SV=1                  "
"1376","m.378",200,6,9,7,8,8,7,0.203,0.4038,0.26952,0.058209,0.887354,"Q4R4J0","Rho GDP-dissociation inhibitor 1 OS=Macaca fascicularis GN=ARHGDIA PE=2 SV=1                   "
"1377","m.37833",126,7,6,8,9,9,6,0.186,0.3895,0.293796,0.063963,0.890598,"P70010","Nucleoside diphosphate kinase A1 OS=Xenopus laevis PE=2 SV=1                    "
"1378","m.37859",172,1,1,1,3,3,2,0.71,0.8867,0.00449,0.000867,0.794581,"Q9UBG0","C-type mannose receptor 2 OS=Homo sapiens GN=MRC2 PE=1 SV=2                   "
"1379","m.37922",139,1,1,1,1,1,1,-0.368,-0.3621,1,0.689782,0.867304,"Q95108","Thioredoxin mitochondrial OS=Bos taurus GN=TXN2 PE=1 SV=2                           "
"1380","m.3794",222,1,0,0,1,0,1,-0.279,-0.2698,1,0.641984,0.895644,"P29227","Heterochromatin protein 1 OS=Drosophila virilis GN=HP1A PE=3 SV=1                    "
"1381","m.37941",99,0,1,1,1,1,1,-0.46,-0.4262,1,0.714485,0.838958,NA,NA
"1382","m.37962",437,3,3,3,2,1,2,-0.262,-0.3272,1,0.673552,0.879493,NA,NA
"1383","m.37963",226,2,2,1,1,2,1,-0.109,-0.1023,1,0.509771,0.924042,"Q8N6F8","Williams-Beuren syndrome chromosomal region 27 protein OS=Homo sapiens GN=WBSCR27 PE=2 SV=2                 "
"1384","m.38016",118,0,0,0,0,1,0,-0.193,-0.1806,1,0.579358,0.913497,"Q6PBT6","GTP cyclohydrolase 1 feedback regulatory protein OS=Danio rerio GN=gchfr PE=3 SV=1                 "
"1385","m.38017",121,1,1,2,2,2,3,0.01,0.0118,0.97378,0.38769,0.9331,"Q9NRZ9","Lymphoid-specific helicase OS=Homo sapiens GN=HELLS PE=1 SV=1                     "
"1386","m.38034",178,0,0,0,0,1,0,-0.366,-0.3475,1,0.683248,0.872648,"C8YR32","Lipoxygenase homology domain-containing protein 1 OS=Mus musculus GN=Loxhd1 PE=2 SV=1                  "
"1387","m.38035",133,1,1,1,0,0,0,-0.295,-0.2765,0.999973,0.646002,0.893976,NA,NA
"1388","m.38037",198,4,4,4,3,3,4,-0.017,-0.027,0.992266,0.431111,0.930965,"P59024","Peptidyl-prolyl cis-trans isomerase FKBP14 OS=Mus musculus GN=Fkbp14 PE=2 SV=1                   "
"1389","m.38041",516,1,0,0,0,0,0,-0.307,-0.2975,0.999971,0.658012,0.888396,NA,NA
"1390","m.38073",190,2,2,1,2,2,1,0.326,0.3542,0.359578,0.080105,0.898401,"P32084","Uncharacterized HIT-like protein Synpcc7942_1390 OS=Synechococcus elongatus (strain PCC 7942) GN=Synpcc7942_1390 PE=4 SV=1                "
"1391","m.3808",609,4,7,6,2,4,4,-0.862,-1.2189,0.152504,0.760217,0.040138,"Q7Z408","CUB and sushi domain-containing protein 2 OS=Homo sapiens GN=CSMD2 PE=1 SV=2                 "
"1392","m.3817",410,2,1,0,0,0,0,-0.276,-0.2622,1,0.637315,0.897474,"Q96QG7","Myotubularin-related protein 9 OS=Homo sapiens GN=MTMR9 PE=1 SV=1                    "
"1393","m.3827",229,1,0,2,1,2,2,-0.491,-0.5192,1,0.740561,0.779509,"3274269","Predicted protein OS=Nematostella vectensis GN=v1g242688 PE=4 SV=1                     "
"1394","m.38282",359,2,1,2,0,0,0,-0.577,-0.6007,0.999999,0.756062,0.703303,NA,NA
"1395","m.38315",119,1,0,1,1,0,0,-0.25,-0.2416,1,0.624052,0.902116,NA,NA
"1396","m.38320",204,1,1,1,1,2,2,-0.121,-0.127,1,0.533187,0.921127,NA,NA
"1397","m.38396",326,0,0,1,0,0,0,-0.275,-0.2745,1,0.644812,0.89448,"Q5C9L6","(S)-coclaurine N-methyltransferase OS=Thalictrum flavum subsp. glaucum PE=1 SV=1                    "
"1398","m.384",422,25,24,30,26,21,22,-0.052,-0.1895,1,0.586397,0.912033,"D3ZAT9","Failed axon connections homolog OS=Rattus norvegicus GN=Faxc PE=3 SV=1                   "
"1399","m.38413",128,0,1,0,0,0,1,-0.287,-0.282,0.999933,0.649233,0.892567,"4918921","Myosin regulatory light chain-like protein (Fragment) OS=Stylophora pistillata PE=4 SV=1                  "
"1400","m.3844",610,23,18,22,23,22,22,0.13,0.4442,0.208565,0.044179,0.878039,"4941204","Putative flagellar-associated protein (Fragment) OS=Stylophora pistillata PE=4 SV=1                    "
