"","Protein","Len","S0","S0.1","S0.2","S1","S1.1","S1.2","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1517","m.29428",193,36,24,21,35,36,23,0.52,2.0295,0,0,0.515614,"P17719","Dihydrofolate reductase OS=Drosophila melanogaster GN=Dhfr PE=1 SV=3                     "
"1518","m.29444",108,0,2,0,0,1,0,-0.069,-0.0649,1,0.268146,0.86779,"P31754","Uridine 5'-monophosphate synthase OS=Bos taurus GN=UMPS PE=2 SV=1                    "
"1519","m.29450",117,0,0,0,0,1,1,-0.134,-0.1283,1,0.306447,0.850394,NA,NA
"1520","m.29488",137,0,0,0,2,0,0,0.177,0.1758,0.864943,0.120452,0.894488,"Q8N0W3","L-fucose kinase OS=Homo sapiens GN=FUK PE=2 SV=2                     "
"1521","m.295",166,6,4,4,7,8,9,0.56,0.9101,0.005583,0.000393,0.691715,"Q962R9","40S ribosomal protein S10 OS=Spodoptera frugiperda GN=RpS10 PE=2 SV=1                   "
"1522","m.29523",191,13,22,14,21,24,9,0.474,1.3957,9e-06,1e-06,0.584779,"P42325","Neurocalcin homolog OS=Drosophila melanogaster GN=Nca PE=1 SV=2                     "
"1523","m.29527",167,4,2,2,5,0,1,0.721,0.9638,0.003054,0.000212,0.676487,"P15144","Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4                     "
"1524","m.29546",408,0,0,0,0,3,1,-0.236,-0.2332,1,0.361951,0.808513,"Q7T2Z5","Netrin receptor UNC5C OS=Gallus gallus GN=UNC5C PE=2 SV=1                    "
"1525","m.29572",122,0,0,1,0,0,2,-0.238,-0.2123,1,0.351817,0.818442,NA,NA
"1526","m.29582",292,2,3,2,0,3,3,-0.414,-0.4217,1,0.430867,0.667803,"Q8K385","Ferric-chelate reductase 1 OS=Mus musculus GN=FRRS1 PE=1 SV=1                    "
"1527","m.29599",227,3,3,2,3,5,2,0.337,0.4143,0.363987,0.032426,0.853835,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1528","m.29601",249,0,3,2,0,2,1,-0.564,-0.5651,0.934952,0.458778,0.488781,"P19218","Pancreatic secretory granule membrane major glycoprotein GP2 OS=Rattus norvegicus GN=Gp2 PE=1 SV=1                "
"1529","m.29602",100,1,5,2,2,5,3,-0.016,-0.0175,0.997517,0.238088,0.877878,"Q9JKF1","Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus GN=Iqgap1 PE=1 SV=2                   "
"1530","m.29606",138,3,2,1,3,3,1,0.652,0.7915,0.019345,0.001391,0.728173,"24393482","Uncharacterized protein OS=Xenococcus sp. PCC 7305 GN=Xen7305DRAFT_00025450 PE=4 SV=1                   "
"1531","m.29620",137,1,0,0,0,4,0,-0.144,-0.1436,0.999983,0.315222,0.845413,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"1532","m.29673",125,1,2,2,3,1,2,0.3,0.3346,0.537309,0.0533,0.874351,"Q86YR5","G-protein-signaling modulator 1 OS=Homo sapiens GN=GPSM1 PE=1 SV=2                    "
"1533","m.297",271,7,10,5,10,12,7,0.79,1.5739,0,0,0.559555,"Q9ER00","Syntaxin-12 OS=Mus musculus GN=Stx12 PE=1 SV=1                      "
"1534","m.2971",483,0,4,1,4,0,0,0.797,0.9476,0.003673,0.000257,0.68099,"B2GUZ1","Ubiquitin carboxyl-terminal hydrolase 4 OS=Rattus norvegicus GN=Usp4 PE=1 SV=1                   "
"1535","m.29775",144,0,0,1,2,0,3,0.473,0.5348,0.171676,0.013687,0.815279,NA,NA
"1536","m.29778",253,3,0,1,0,0,0,-0.101,-0.0979,1,0.288434,0.859346,"Q16992","LWamide neuropeptides OS=Anthopleura elegantissima PE=1 SV=1                      "
"1537","m.29805",227,2,0,2,0,2,1,-0.59,-0.6002,0.896236,0.462927,0.439805,NA,NA
"1538","m.29808",242,25,40,23,34,28,16,0.448,1.8114,0,0,0.533496,"Q9Z2U1","Proteasome subunit alpha type-5 OS=Mus musculus GN=Psma5 PE=1 SV=1                   "
"1539","m.29813",455,4,8,4,4,9,3,0.168,0.2461,0.736899,0.086413,0.889438,"P48601","26S protease regulatory subunit 4 OS=Drosophila melanogaster GN=Rpt2 PE=1 SV=2                  "
"1540","m.29835",460,104,200,104,150,174,92,0.387,3.0915,0,0,0.47669,"P11833","Tubulin beta chain OS=Paracentrotus lividus PE=2 SV=1                     "
"1541","m.29841",260,0,0,0,0,0,2,-0.018,-0.0188,0.997666,0.238921,0.877632,NA,NA
"1542","m.29844",459,0,1,1,0,3,1,-0.132,-0.1351,0.999985,0.310373,0.848222,"Q00168","Calcium/calmodulin-dependent protein kinase type II alpha chain OS=Drosophila melanogaster GN=CaMKII PE=1 SV=1                "
"1543","m.29861",185,39,56,36,59,50,26,0.523,2.4954,0,0,0.491866,"P35041","Trypsin-7 OS=Anopheles gambiae GN=TRYP7 PE=2 SV=2                      "
"1544","m.29863",501,0,0,1,1,1,0,-0.219,-0.2077,1,0.349522,0.82051,"A4IJ21","Meiosis-specific nuclear structural protein 1 OS=Xenopus tropicalis GN=mns1 PE=2 SV=1                  "
"1545","m.29873",128,0,1,0,3,2,1,0.799,0.948,0.003657,0.000255,0.680878,"3275002","Predicted protein OS=Nematostella vectensis GN=v1g243126 PE=4 SV=1                     "
"1546","m.29888",284,24,28,18,30,26,13,0.565,2.014,0,0,0.51672,"Q16943","Vesicle-associated membrane protein/synaptobrevin-binding protein OS=Aplysia californica PE=2 SV=1                    "
"1547","m.2989",1509,0,1,0,0,0,0,-0.155,-0.1604,1,0.324611,0.839545,"Q7Z6Z7","E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens GN=HUWE1 PE=1 SV=3                   "
"1548","m.29890",126,2,0,0,0,1,0,-0.298,-0.299,1,0.390593,0.770838,NA,NA
"1549","m.29917",129,0,0,0,1,0,1,-0.168,-0.157,1,0.322732,0.840768,"Q5I0K3","Citrate lyase subunit beta-like protein mitochondrial OS=Rattus norvegicus GN=Clybl PE=2 SV=2                           "
"1550","m.29952",124,6,4,1,6,7,8,1.389,1.6843,0,0,0.546487,NA,NA
"1551","m.29969",216,0,0,0,0,1,0,-0.353,-0.3299,1,0.402316,0.749285,"P05990","CAD protein OS=Drosophila melanogaster GN=r PE=1 SV=3                     "
"1552","m.29972",1069,13,23,15,11,28,12,-0.285,-0.7114,0.721283,0.470764,0.289405,"Q15075","Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2                   "
"1553","m.29981",276,5,0,0,0,1,0,-0.123,-0.1197,1,0.301426,0.853049,"Q5ZLN0","Leucine-rich repeat-containing protein 40 OS=Gallus gallus GN=LRRC40 PE=2 SV=1                   "
"1554","m.30023",103,1,0,0,0,0,0,-0.096,-0.0928,1,0.285344,0.860733,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1555","m.30038",189,0,0,0,1,1,0,-0.042,-0.0388,0.999261,0.251692,0.873632,"Q61083","Mitogen-activated protein kinase kinase kinase 2 OS=Mus musculus GN=Map3k2 PE=1 SV=2                 "
"1556","m.3004",377,4,8,8,4,12,3,-0.662,-1.0823,0.121075,0.469943,0.027054,"P25391","Laminin subunit alpha-1 OS=Homo sapiens GN=LAMA1 PE=1 SV=2                    "
"1557","m.3005",453,3,6,5,5,11,5,0.121,0.2222,0.784971,0.097242,0.891868,"P31029","Serine--pyruvate aminotransferase mitochondrial OS=Callithrix jacchus GN=AGXT PE=2 SV=1                           "
"1558","m.30054",147,0,1,0,2,4,1,0.463,0.5069,0.207635,0.016913,0.824688,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1559","m.30091",627,2,0,0,0,1,1,-0.118,-0.1003,1,0.289881,0.858682,"Q80TT2","BAI1-associated protein 3 OS=Mus musculus GN=Baiap3 PE=2 SV=3                    "
"1560","m.30104",442,4,0,3,2,1,6,-0.314,-0.3809,1,0.419302,0.707444,"Q6GPI1","Chymotrypsinogen B2 OS=Homo sapiens GN=CTRB2 PE=2 SV=2                     "
"1561","m.3013",523,2,2,0,4,0,0,0.852,0.9789,0.002566,0.000178,0.672362,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1562","m.30171",172,5,0,1,12,6,4,2.009,2.8073,0,0,0.482817,NA,NA
"1563","m.30190",252,0,0,0,2,0,1,0.308,0.3324,0.542377,0.053991,0.874834,"Q19673","Putative tyrosinase-like protein tyr-3 OS=Caenorhabditis elegans GN=tyr-3 PE=3 SV=5                   "
"1564","m.30203",117,2,11,6,7,5,3,0.183,0.3629,0.472969,0.044978,0.867709,"Q96UQ7","60S acidic ribosomal protein P2 OS=Rhodotorula glutinis PE=1 SV=1                   "
"1565","m.30240",180,0,1,0,0,0,0,-0.149,-0.1386,0.999977,0.312377,0.847078,"Q92616","Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6                    "
"1566","m.30248",266,1,0,0,0,3,0,-0.087,-0.0839,1,0.279909,0.86308,"Q80U96","Exportin-1 OS=Rattus norvegicus GN=Xpo1 PE=1 SV=1                      "
"1567","m.3027",702,0,2,0,0,2,1,-0.149,-0.1293,1,0.307027,0.850078,"Q9P2R3","Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2                "
"1568","m.3029",290,0,0,0,0,3,1,-0.286,-0.2551,1,0.372039,0.797113,"Q5T0D9","Tumor protein p63-regulated gene 1-like protein OS=Homo sapiens GN=TPRG1L PE=1 SV=1                 "
"1569","m.3030",150,5,3,2,4,6,4,0.659,0.8774,0.007964,0.000565,0.701398,"Q9DBS2","Tumor protein p63-regulated gene 1-like protein OS=Mus musculus GN=Tprg1l PE=1 SV=1                 "
"1570","m.3037",1596,4,5,1,2,9,1,0.532,0.56,0.143409,0.011235,0.806653,"O42350","Collagen alpha-2(I) chain OS=Lithobates catesbeiana GN=COL1A2 PE=2 SV=1                    "
"1571","m.30381",850,0,0,2,1,0,0,-0.541,-0.5385,0.958443,0.454991,0.525245,"Q92608","Dedicator of cytokinesis protein 2 OS=Homo sapiens GN=DOCK2 PE=1 SV=2                  "
"1572","m.30396",488,50,89,66,97,84,60,0.405,2.4404,0,0,0.493858,"Q5RDG4","Protein disulfide-isomerase A3 OS=Pongo abelii GN=PDIA3 PE=2 SV=1                    "
"1573","m.304",134,6,5,4,8,8,5,0.827,1.3065,3.5e-05,2e-06,0.599712,"Q9W6Y0","40S ribosomal protein S30 OS=Oryzias latipes GN=fau PE=3 SV=2                   "
"1574","m.30404",107,5,11,5,6,5,5,0.164,0.281,0.660688,0.072041,0.884596,"Q9CR41","Huntingtin-interacting protein K OS=Mus musculus GN=Hypk PE=2 SV=2                    "
"1575","m.30405",235,55,131,60,85,95,50,0.353,2.2751,0,0,0.500994,NA,NA
"1576","m.30436",263,4,5,7,9,8,5,0.275,0.53,0.177506,0.014202,0.81691,"Q5PRE5","Proline and serine-rich protein 1 OS=Mus musculus GN=Proser1 PE=1 SV=1                  "
"1577","m.30492",247,8,15,11,12,13,8,0.106,0.2537,0.720821,0.083137,0.888513,"3276169","Predicted protein OS=Nematostella vectensis GN=v1g109978 PE=4 SV=1                     "
"1578","m.30496",451,14,22,17,25,23,25,0.423,1.3859,1.1e-05,1e-06,0.586337,"Q7D5X9","Probable adenylyltransferase/sulfurtransferase MoeZ OS=Mycobacterium tuberculosis GN=moeZ PE=1 SV=1                    "
"1579","m.30517",248,2,7,2,9,10,5,1.525,2.0869,0,0,0.511716,"3269195","Predicted protein OS=Nematostella vectensis GN=v1g239742 PE=4 SV=1                     "
"1580","m.3052",140,5,6,5,4,4,0,-0.154,-0.2553,1,0.372128,0.797003,"Q9PVV4","Pericentriolar material 1 protein OS=Xenopus laevis GN=pcm1 PE=1 SV=1                   "
"1581","m.30536",122,0,0,0,0,0,4,-0.117,-0.1123,1,0.297056,0.855255,NA,NA
"1582","m.3058",258,0,0,0,0,1,6,0.039,0.0352,0.986562,0.20425,0.88642,NA,NA
"1583","m.30602",306,6,8,3,14,11,9,1.468,2.3477,0,0,0.497626,"Q9Y376","Calcium-binding protein 39 OS=Homo sapiens GN=CAB39 PE=1 SV=1                    "
"1584","m.3061",248,14,12,6,9,12,5,0.481,0.8581,0.009778,0.000695,0.707251,NA,NA
"1585","m.30649",133,7,10,6,3,11,0,-0.466,-0.6781,0.780708,0.469149,0.332575,"P27012","S-crystallin 4 OS=Enteroctopus dofleini PE=2 SV=1                      "
"1586","m.30676",389,0,2,2,3,2,0,0.244,0.286,0.649355,0.070123,0.88378,NA,NA
"1587","m.307",487,18,43,20,24,25,18,0.239,0.7369,0.032761,0.002381,0.74606,"P62976","Polyubiquitin OS=Cricetulus griseus PE=2 SV=2                       "
"1588","m.3079",696,13,26,27,44,21,27,0.52,2.0242,0,0,0.515989,"P13608","Aggrecan core protein OS=Bos taurus GN=ACAN PE=1 SV=3                    "
"1589","m.308",201,0,19,7,22,11,7,1.138,2.7615,0,0,0.483969,"Q9N0C7","Mammalian ependymin-related protein 1 OS=Macaca fascicularis GN=EPDR1 PE=2 SV=3                   "
"1590","m.3082",374,0,1,0,0,1,0,-0.295,-0.2716,1,0.379274,0.787797,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1591","m.3088",506,8,4,2,4,6,0,0.616,0.8354,0.012396,0.000885,0.71426,"P34528","Putative serine protease K12H4.7 OS=Caenorhabditis elegans GN=K12H4.7 PE=3 SV=2                   "
"1592","m.3090",880,17,17,15,13,18,13,-0.08,-0.1994,1,0.345321,0.82414,"O43747","AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5                   "
"1593","m.30917",239,3,5,2,3,5,1,0.137,0.1657,0.879679,0.125864,0.894694,"Q5VZK9","Leucine-rich repeat-containing protein 16A OS=Homo sapiens GN=LRRC16A PE=1 SV=1                   "
"1594","m.30927",172,31,48,29,46,38,26,0.529,2.2261,0,0,0.503498,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1595","m.30955",229,23,29,17,21,28,17,0.233,0.6701,0.059731,0.004427,0.768644,"O43084","Uncharacterized protein C947.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPBC947.09 PE=3 SV=1               "
"1596","m.30956",124,0,1,0,0,1,1,-0.087,-0.088,1,0.282419,0.862011,"Q8BTE0","UPF0369 protein C6orf57 homolog OS=Mus musculus PE=2 SV=2                    "
"1597","m.30965",169,11,10,8,10,18,4,0.295,0.6513,0.070081,0.005231,0.775101,"Q02375","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4 mitochondrial OS=Bos taurus GN=NDUFS4 PE=1 SV=1                           "
"1598","m.30968",150,8,9,5,10,12,4,0.673,1.2685,6.1e-05,4e-06,0.606622,"Q40302","Calmodulin OS=Macrocystis pyrifera PE=2 SV=3                       "
"1599","m.30969",340,1,1,0,1,0,0,-0.156,-0.158,1,0.323286,0.84041,"Q4V9P6","Adenosine deaminase-like protein OS=Danio rerio GN=adal PE=2 SV=1                    "
"1600","m.30980",429,13,10,7,7,14,3,0.016,0.0327,0.987364,0.205849,0.886078,"Q63569","26S protease regulatory subunit 6A OS=Rattus norvegicus GN=Psmc3 PE=2 SV=1                  "
"1601","m.3100",352,8,10,4,5,3,4,0.299,0.4271,0.339052,0.029776,0.850074,NA,NA
"1602","m.31016",134,0,0,1,1,0,2,-0.172,-0.1672,1,0.328333,0.837044,NA,NA
"1603","m.31093",201,3,2,1,3,4,1,0.885,1.0193,0.001596,0.000109,0.661673,"A7SGU6","Proteasome assembly chaperone 2 OS=Nematostella vectensis GN=psmg2 PE=3 SV=1                   "
"1604","m.31095",139,0,0,0,0,1,0,-0.205,-0.194,1,0.342548,0.826432,"37582466","Uncharacterized protein OS=Actinomadura madurae LIID-AJ290 GN=AMLIID_31940 PE=4 SV=1                    "
"1605","m.31110",276,0,0,0,1,0,2,-0.322,-0.3309,1,0.402677,0.748542,"Q9W4E2","Neurobeachin OS=Drosophila melanogaster GN=rg PE=1 SV=3                      "
"1606","m.31184",221,0,0,2,1,0,1,-0.65,-0.6906,0.758963,0.46982,0.316103,"3268279","Predicted protein OS=Nematostella vectensis GN=v1g239175 PE=4 SV=1                     "
"1607","m.31187",410,0,0,0,1,0,1,-0.222,-0.2134,1,0.352363,0.817942,"Q642G4","Peroxisomal membrane protein PEX14 OS=Rattus norvegicus GN=Pex14 PE=1 SV=1                   "
"1608","m.3122",173,0,13,3,6,6,0,0.677,1.1055,0.000552,3.7e-05,0.640566,"Q5RD64","Contactin-associated protein-like 2 OS=Pongo abelii GN=CNTNAP2 PE=2 SV=1                    "
"1609","m.31247",245,0,1,0,0,0,3,-0.005,-0.0044,0.995814,0.229677,0.880262,"Q86WA6","Valacyclovir hydrolase OS=Homo sapiens GN=BPHL PE=1 SV=1                     "
"1610","m.3128",439,0,1,0,1,0,0,-0.133,-0.1209,1,0.30213,0.852685,"A5D6U8","Iron/zinc purple acid phosphatase-like protein OS=Danio rerio GN=papl PE=2 SV=1                  "
"1611","m.3130",1155,3,5,6,3,3,7,-0.567,-0.8874,0.38243,0.472798,0.113553,"Q16720","Plasma membrane calcium-transporting ATPase 3 OS=Homo sapiens GN=ATP2B3 PE=1 SV=3                  "
"1612","m.31300",423,10,13,5,18,12,5,1.342,2.5373,0,0,0.49045,"P15651","Short-chain specific acyl-CoA dehydrogenase mitochondrial OS=Rattus norvegicus GN=Acads PE=1 SV=2                           "
"1613","m.31335",295,6,3,0,1,2,2,-0.109,-0.1027,1,0.291325,0.858011,"Q5SVS4","Kidney mitochondrial carrier protein 1 OS=Homo sapiens GN=SLC25A30 PE=2 SV=1                  "
"1614","m.3140",708,0,0,0,0,1,0,-0.351,-0.3079,1,0.394082,0.764904,"O00471","Exocyst complex component 5 OS=Homo sapiens GN=EXOC5 PE=1 SV=1                   "
"1615","m.31435",113,6,3,1,4,6,2,1.11,1.2917,4.4e-05,3e-06,0.602362,"P81748","Macrophage migration inhibitory factor homolog OS=Trichuris trichiura PE=1 SV=2                   "
"1616","m.31437",438,9,11,9,11,13,6,0.214,0.5069,0.207635,0.016913,0.824688,NA,NA
"1617","m.31443",176,0,0,2,1,3,1,-0.459,-0.4514,1,0.438225,0.635305,"O34598","Guanine deaminase OS=Bacillus subtilis (strain 168) GN=guaD PE=1 SV=1                   "
"1618","m.3153",509,13,14,14,17,9,12,0.276,0.7977,0.018186,0.001307,0.726181,"Q9BDJ5","Pantetheinase OS=Sus scrofa GN=VNN1 PE=2 SV=1                      "
"1619","m.31539",379,14,14,10,12,15,8,0.253,0.5879,0.116459,0.008968,0.797024,"Q967D7","Protein turtle OS=Drosophila melanogaster GN=tutl PE=1 SV=2                     "
"1620","m.31542",149,3,4,2,3,5,0,0.401,0.4895,0.232652,0.019229,0.830448,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1621","m.31593",374,0,1,1,2,0,0,0.234,0.2454,0.738358,0.086719,0.889519,"Q26619","cAMP-dependent protein kinase type II regulatory subunit OS=Strongylocentrotus purpuratus PE=2 SV=1                 "
"1622","m.316",240,7,9,3,4,8,4,0.35,0.4965,0.222344,0.018268,0.828142,"O09131","Glutathione S-transferase omega-1 OS=Mus musculus GN=Gsto1 PE=2 SV=2                    "
"1623","m.31603",496,6,7,5,2,5,1,-0.645,-0.9102,0.342746,0.472584,0.098108,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"1624","m.31623",358,6,9,4,11,12,3,1.055,1.8979,0,0,0.525784,"Q8K0C9","GDP-mannose 46 dehydratase OS=Mus musculus GN=Gmds PE=2 SV=1                           "
"1625","m.31625",195,2,1,1,3,2,2,0.781,0.8623,0.009354,0.000665,0.705969,"Q64520","Guanylate kinase OS=Mus musculus GN=Guk1 PE=1 SV=2                     "
"1626","m.31645",197,0,0,0,0,0,1,-0.082,-0.0744,1,0.274054,0.865485,"P25183","Regulator of chromosome condensation OS=Xenopus laevis GN=rcc1 PE=2 SV=1                   "
"1627","m.3167",409,2,0,0,1,0,1,-0.15,-0.1459,0.999998,0.316523,0.844635,"3276328","Predicted protein OS=Nematostella vectensis GN=v1g243852 PE=4 SV=1                     "
"1628","m.31712",115,8,7,7,9,10,6,0.361,0.758,0.026824,0.001941,0.739078,"P62832","60S ribosomal protein L23 OS=Rattus norvegicus GN=Rpl23 PE=2 SV=1                   "
"1629","m.3172",280,5,8,6,5,11,4,-0.079,-0.1265,1,0.305401,0.850958,"Q9H0E2","Toll-interacting protein OS=Homo sapiens GN=TOLLIP PE=1 SV=1                     "
"1630","m.31748",138,10,8,6,6,7,4,0.046,0.0845,0.962682,0.1732,0.891815,"Q9NQP4","Prefoldin subunit 4 OS=Homo sapiens GN=PFDN4 PE=1 SV=1                    "
"1631","m.3177",109,2,0,0,0,4,0,-0.144,-0.1385,0.999979,0.31232,0.847111,"Q0DAE4","Glutaredoxin-C8 OS=Oryza sativa subsp. japonica GN=GRXC8 PE=2 SV=2                    "
"1632","m.31848",219,0,0,0,1,1,1,-0.162,-0.1533,1,0.320676,0.842078,"Q9C6B9","Phosphoethanolamine N-methyltransferase 3 OS=Arabidopsis thaliana GN=NMT3 PE=2 SV=2                    "
"1633","m.3187",131,0,0,0,3,0,1,0.63,0.7164,0.039602,0.002893,0.75292,NA,NA
"1634","m.31877",154,0,0,3,0,0,0,-0.833,-0.8477,0.45584,0.472998,0.144472,"Q6WRI0","Immunoglobulin superfamily member 10 OS=Homo sapiens GN=IGSF10 PE=2 SV=1                   "
"1635","m.31932",104,3,3,1,0,3,0,-0.103,-0.0939,1,0.286012,0.860437,"3279464","Predicted protein OS=Nematostella vectensis GN=v1g213018 PE=4 SV=1                     "
"1636","m.31958",263,8,8,1,2,5,2,0.384,0.379,0.4375,0.040703,0.863596,"P56571","ES1 protein homolog mitochondrial OS=Rattus norvegicus PE=1 SV=2                           "
"1637","m.31989",241,22,27,15,26,21,20,0.566,1.7725,0,0,0.537254,"P30040","Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4                  "
"1638","m.32004",521,18,20,16,20,18,16,0.292,0.8816,0.007612,0.000539,0.700138,"Q1JPX3","Phenylalanine--tRNA ligase alpha subunit OS=Danio rerio GN=farsa PE=2 SV=2                   "
"1639","m.32045",172,0,2,1,1,0,0,-0.124,-0.1111,1,0.296344,0.855606,"Q6ZQ82","Rho GTPase-activating protein 26 OS=Mus musculus GN=Arhgap26 PE=1 SV=3                   "
"1640","m.32071",562,6,4,3,2,3,4,-0.265,-0.3365,1,0.404678,0.744325,"Q63028","Alpha-adducin OS=Rattus norvegicus GN=Add1 PE=2 SV=2                      "
"1641","m.32074",263,0,1,2,0,0,0,-0.73,-0.7696,0.609098,0.472433,0.220535,"Q7SYM0","Uridine-cytidine kinase 2-A OS=Danio rerio GN=uck2a PE=2 SV=1                    "
"1642","m.32095",297,2,3,0,2,3,2,0.385,0.4206,0.351588,0.0311,0.851997,NA,NA
"1643","m.321",419,3,0,2,1,1,0,-0.679,-0.6698,0.794724,0.468659,0.343667,"O75886","Signal transducing adapter molecule 2 OS=Homo sapiens GN=STAM2 PE=1 SV=1                  "
"1644","m.32107",309,6,8,5,5,8,4,0.054,0.0899,0.958999,0.169878,0.892246,"Q60445","Coatomer subunit epsilon OS=Cricetulus griseus GN=COPE PE=2 SV=2                    "
"1645","m.32114",195,1,0,0,1,0,1,-0.364,-0.3478,1,0.408608,0.735527,"P08836","Farnesyl pyrophosphate synthase OS=Gallus gallus GN=FDPS PE=1 SV=2                    "
"1646","m.32194",430,3,0,3,0,1,1,-0.788,-0.8812,0.39357,0.472845,0.11804,"3282005","Predicted protein OS=Nematostella vectensis GN=v1g246919 PE=4 SV=1                     "
"1647","m.3220",414,10,16,11,28,20,16,0.951,2.6688,0,0,0.486461,"Q6P5L8","Hydroxysteroid dehydrogenase-like protein 2 OS=Danio rerio GN=hsdl2 PE=2 SV=1                   "
"1648","m.32200",195,4,0,0,0,0,0,-0.243,-0.2393,1,0.364816,0.805444,"O60462","Neuropilin-2 OS=Homo sapiens GN=NRP2 PE=1 SV=2                      "
"1649","m.3221",325,24,20,14,20,15,16,0.386,1.0806,0.000755,5.1e-05,0.646427,"Q32KJ6","N-acetylgalactosamine-6-sulfatase OS=Rattus norvegicus GN=Galns PE=1 SV=1                      "
"1650","m.32224",134,0,0,0,2,1,1,0.292,0.3017,0.613389,0.06433,0.881026,"4777729","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10013024 PE=4 SV=1                     "
"1651","m.32263",177,2,3,2,2,2,2,0.048,0.0547,0.979046,0.191842,0.888863,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"1652","m.32275",204,3,1,1,3,4,2,0.811,0.9854,0.00238,0.000165,0.670608,"Q9JHZ4","GRIP1-associated protein 1 OS=Rattus norvegicus GN=Gripap1 PE=1 SV=1                    "
