"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1282","Pocillopora_acuta_HIv1_PredGene_g22910.t1",873,0,0,0,0,-12.133,-2.5734,0.498097,0.881261,0.237285,"kinesin-like protein KIF17 isoform 2 ","K20198","A2AM72"
"1283","Pocillopora_acuta_HIv1_PredGene_g22931.t1",713,0,1,2,1,3.476,0.6703,0.823344,0.584607,0.869882,"guanylate binding protein 7 ","K20899","Q91Z40"
"1284","Pocillopora_acuta_HIv1_PredGene_g22934.t1",815,1,0,0,0,-3.83,-0.4526,1,0.827491,0.841557,"guanylate binding protein family, member 9 ","K20899","Q8BTS3"
"1285","Pocillopora_acuta_HIv1_PredGene_g22972.t1",389,7,6,13,16,-9.437,-2.3083,0.598887,0.891613,0.324174,"chymotrypsin-like elastase family member 1.4 precursor ","K01345","Q4QRH5"
"1286","Pocillopora_acuta_HIv1_PredGene_g23025.t1",114,0,0,0,1,-9.303,-1.1519,1,0.888944,0.729156,"epididymal secretory glutathione peroxidase isoform 1 precursor ","K00432","V9HWN8"
"1287","Pocillopora_acuta_HIv1_PredGene_g23064.t1",648,0,0,1,0,-0.005,-6e-04,0.938372,0.744174,0.87158,"tyrosine-protein kinase BTK ","K07364","Q61365"
"1288","Pocillopora_acuta_HIv1_PredGene_g23067.t1",365,0,0,0,0,-3.179,-0.3546,1,0.812862,0.850331,"ADP-ribosylation factor interacting protein 2a isoform X5 ","K20314","Q5XIZ7"
"1289","Pocillopora_acuta_HIv1_PredGene_g23069.t1",753,2,1,1,3,0.287,0.0364,0.922906,0.736594,0.872477,"heat shock protein 75 kDa, mitochondrial precursor ","K09488","Q9CQN1"
"1290","Pocillopora_acuta_HIv1_PredGene_g23070.t1",388,23,16,36,20,-9.79,-2.2152,0.655884,0.895162,0.3567,"phosphoglycerate kinase 1 ","K00927","V9HWF4"
"1291","Pocillopora_acuta_HIv1_PredGene_g23072.t1",619,0,0,0,0,-9.408,-0.9375,1,0.876191,0.775257,"phosphoglucomutase-2 ","K15779","B4E0G8"
"1292","Pocillopora_acuta_HIv1_PredGene_g23085.t1",3914,0,0,0,1,-3.842,-0.5476,1,0.839865,0.831809,"dynein heavy chain 12, axonemal isoform X1 ","K10408","E9QBH9"
"1293","Pocillopora_acuta_HIv1_PredGene_g23092.t1",1340,2,0,0,1,5.897,0.8106,0.78327,0.53669,0.86837,"structural maintenance of chromosomes protein 1A isoform 2 ","K06636","G8JLG1"
"1294","Pocillopora_acuta_HIv1_PredGene_g23094.t1",144,0,0,3,0,1.701,0.2951,0.846889,0.684707,0.873093,"40S ribosomal protein S23 ","K02973","Q6IB08"
"1295","Pocillopora_acuta_HIv1_PredGene_g23138.t1",241,3,3,6,5,1.82,0.2298,0.858231,0.698039,0.873554,"quinoid dihydropteridine reductase a ","K00357","A7YT77"
"1296","Pocillopora_acuta_HIv1_PredGene_g23141.t1",541,0,0,0,0,7.415,0.7036,0.81645,0.573535,0.869577,"cytosol aminopeptidase ","K11142","A2BIC6"
"1297","Pocillopora_acuta_HIv1_PredGene_g23144.t1",498,0,0,0,0,1.294,0.1567,0.87777,0.712539,0.873715,"serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform isoform 2 ","K04354","B4E1T7"
"1298","Pocillopora_acuta_HIv1_PredGene_g23170.t1",415,3,3,9,7,-8.337,-1.3246,0.978545,0.896207,0.682862,"aspartate aminotransferase, cytoplasmic ","K14454","Q7ZUW8"
"1299","Pocillopora_acuta_HIv1_PredGene_g23310.t1",236,2,1,8,5,-14.13,-1.7146,0.918012,0.901654,0.554723,"cell division control protein 42 homolog isoform 1 ","K04393","Q6PFU4"
"1300","Pocillopora_acuta_HIv1_PredGene_g23311.t1",435,7,4,7,4,-4.955,-0.9208,1,0.875019,0.778339,"26S proteasome regulatory subunit 7 isoform 1 ","K03061","B7Z5E2"
"1301","Pocillopora_acuta_HIv1_PredGene_g23340.t2",2149,113,123,131,138,-1.983,-2.6204,0.483758,0.879623,0.222475,"rootletin ","K16469","Q66GT7"
"1302","Pocillopora_acuta_HIv1_PredGene_g23408.t1",256,0,0,3,0,12.971,1.4878,0.491303,0.316041,0.853313,"rhamnosyl O-methyltransferase ","","Q7D6D0"
"1303","Pocillopora_acuta_HIv1_PredGene_g23435.t1",633,1,0,2,0,-9.241,-1.6289,0.924176,0.901212,0.586246,"probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase isoform 1 ","K14835","P46087"
"1304","Pocillopora_acuta_HIv1_PredGene_g23441.t1",764,1,0,1,2,5.259,0.6484,0.827001,0.591742,0.870069,"nucleolin ","K11294","Q53SK1"
"1305","Pocillopora_acuta_HIv1_PredGene_g23442.t1",417,1,1,0,0,-8.263,-1.1451,1,0.888598,0.730819,"galaxin-like isoform X2 ","","I3IT41"
"1306","Pocillopora_acuta_HIv1_PredGene_g23485.t1",158,7,0,0,3,-8.187,-0.8158,1,0.866959,0.796218,"transcription factor BTF3 homolog 4 ","K01527","A2A7Z4"
"1307","Pocillopora_acuta_HIv1_PredGene_g23492.t1",75,5,3,5,5,-10.238,-1.4488,0.95086,0.899234,0.645839,"hypothetical protein DDB_G0278355 ","K20294","Q54Y95"
"1308","Pocillopora_acuta_HIv1_PredGene_g2351.t1",289,0,1,2,0,-7.547,-1.1627,1,0.889486,0.726487,"thioredoxin-like protein 1 ","","Q8CDN6"
"1309","Pocillopora_acuta_HIv1_PredGene_g23567.t1",503,39,39,87,65,-5.533,-2.8141,0.41163,0.873533,0.165021,"tubulin alpha-1C chain isoform c ","K07374","Q9BQE3"
"1310","Pocillopora_acuta_HIv1_PredGene_g2357.t1",2527,0,2,0,1,1.35,0.1964,0.866273,0.704689,0.873689,"Chitin synthase chs-2 ","K00698","G5EBQ8"
"1311","Pocillopora_acuta_HIv1_PredGene_g23573.t1",101,1,2,2,5,-2.615,-0.2871,1,0.801555,0.855701,"sperm acrosome membrane-associated protein 4 ","K06846",""
"1312","Pocillopora_acuta_HIv1_PredGene_g23585.t1",148,1,0,2,1,-3.654,-0.4707,1,0.829979,0.839798,"effete, isoform B ","K06689","Q9VFG6"
"1313","Pocillopora_acuta_HIv1_PredGene_g23586.t1",148,4,3,6,1,0.033,0.0045,0.936243,0.743124,0.87172,"effete, isoform B ","K06689","Q9VFG6"
"1314","Pocillopora_acuta_HIv1_PredGene_g23611.t1",452,1,1,1,1,6.3,0.7517,0.803558,0.557158,0.869084,"serine/threonine-protein phosphatase 6 regulatory subunit 3 isoform X1 ","K15501","X1WG48"
"1315","Pocillopora_acuta_HIv1_PredGene_g23619.t1",94,4,3,5,4,7.205,1.4095,0.513483,0.340035,0.855098,"adenosine kinase 1 ","K00856","B3LFB3"
"1316","Pocillopora_acuta_HIv1_PredGene_g23620.t1",267,16,16,25,18,-2.589,-1.0445,1,0.883058,0.75383,"adenosine kinase isoform 1 ","K00856","Q6P3J9"
"1317","Pocillopora_acuta_HIv1_PredGene_g23649.t1",392,1,0,0,0,4.838,0.8448,0.769491,0.524697,0.867892,"dynein-related AAA-type ATPase, putative ","K00476","Q8ILB9"
"1318","Pocillopora_acuta_HIv1_PredGene_g23689.t1",537,4,2,8,3,-3.295,-0.4863,1,0.832073,0.838247,"glutamate dehydrogenase 1a ","K00261","Q6NZ29"
"1319","Pocillopora_acuta_HIv1_PredGene_g23701.t1",120,0,2,1,2,1.464,0.282,0.848723,0.687431,0.8732,"eukaryotic translation initiation factor 4E-binding protein 2 ","","Q6NYL2"
"1320","Pocillopora_acuta_HIv1_PredGene_g23704.t1",977,0,5,2,1,9.757,1.1763,0.606024,0.412199,0.860964,"kunitz-type protease inhibitor 3 precursor ","K23624","Q3UW09"
"1321","Pocillopora_acuta_HIv1_PredGene_g23711.t1",114,5,6,15,8,1.171,0.3177,0.84422,0.67993,0.872896,"lymphocyte antigen 6F-like ","K08606","-"
"1322","Pocillopora_acuta_HIv1_PredGene_g23734.t1",848,0,0,0,0,1.752,0.2425,0.855589,0.695488,0.873481,"aldehyde dehydrogenase family 16 member A1 ","K00128","Q3UMC3"
"1323","Pocillopora_acuta_HIv1_PredGene_g2379.t1",191,5,3,7,10,0.162,0.031,0.925151,0.737695,0.872363,"Zinc metalloproteinase nas-15 ","K01324","P55115"
"1324","Pocillopora_acuta_HIv1_PredGene_g23814.t1",370,0,0,0,0,10.374,1.4306,0.507134,0.333593,0.854603,"parvin, alpha a ","K06275","Q6DRM4"
"1325","Pocillopora_acuta_HIv1_PredGene_g23831.t1",129,0,1,1,0,0.465,0.0814,0.904641,0.727501,0.873215,"SNU13 homolog, small nuclear ribonucleoprotein b (U4/U6.U5) ","K12845","Q7ZV23"
"1326","Pocillopora_acuta_HIv1_PredGene_g23832.t1",1977,209,131,124,194,-5.745,-3.9031,0.058082,0.851897,0.011788,"myosin-10 isoform X3 ","K10352","Q61879"
"1327","Pocillopora_acuta_HIv1_PredGene_g23839.t1",1246,1,1,0,0,-13.482,-2.1777,0.682464,0.896452,0.370307,"protein flightless-1 homolog ","","F8WK50"
"1328","Pocillopora_acuta_HIv1_PredGene_g2384.t1",1016,1,0,1,0,9.822,0.8614,0.762354,0.518867,0.867642,"SLIT-ROBO Rho GTPase-activating protein 1 isoform 1 ","K07526","Q9P2P2"
"1329","Pocillopora_acuta_HIv1_PredGene_g23841.t1",522,32,4,22,30,-5.085,-2.1846,0.67744,0.896222,0.367779,"glutamate dehydrogenase ","K00262","Q9HVJ7"
"1330","Pocillopora_acuta_HIv1_PredGene_g23869.t1",400,0,0,0,0,-3.931,-0.3288,1,0.808665,0.852445,"uncharacterized protein LOC560569 ",NA,"A3KP57"
"1331","Pocillopora_acuta_HIv1_PredGene_g23910.t1",111,2,1,0,1,5.204,0.9216,0.734483,0.497762,0.866637,"zinc finger CCHC domain-containing protein 13 ","K09250","Q9D548"
"1332","Pocillopora_acuta_HIv1_PredGene_g23913.t1",225,6,3,7,9,6.018,1.3879,0.520308,0.346622,0.855616,"glutathione S-transferase mu, tandem duplicate 1 ","K00799","Q6PFJ6"
"1333","Pocillopora_acuta_HIv1_PredGene_g23919.t1",4187,0,1,0,0,-3.52,-0.3042,1,0.80452,0.854389,"dynein heavy chain 6, axonemal isoform X1 ","K10408","F1Q6J7"
"1334","Pocillopora_acuta_HIv1_PredGene_g23978.t1",3381,0,0,1,0,1.668,0.3437,0.841873,0.674295,0.872658,"neuroblast differentiation-associated protein AHNAK isoform 1 ","K23934","Q09666"
"1335","Pocillopora_acuta_HIv1_PredGene_g23986.t1",317,0,0,0,0,-4.944,-0.6042,1,0.846481,0.825355,"uncharacterized protein Dmel_CG7789 ","K01082","Q9VAG9"
"1336","Pocillopora_acuta_HIv1_PredGene_g23990.t1",912,0,0,4,0,1.937,0.3518,0.841281,0.672505,0.872582,"protein transport protein Sec23A ","K14006","B3KXI2"
"1337","Pocillopora_acuta_HIv1_PredGene_g24051.t1",512,9,1,14,10,0.109,0.0419,0.920621,0.735475,0.872587,"coatomer subunit delta isoform 1 ","K20471","B0YIW5"
"1338","Pocillopora_acuta_HIv1_PredGene_g24053.t1",701,15,23,15,12,-11.22,-1.9959,0.820339,0.900821,0.440915,"neural cell adhesion molecule 2 isoform b precursor ","K06491","O35962"
"1339","Pocillopora_acuta_HIv1_PredGene_g24055.t1",795,28,23,28,35,-3.758,-0.9061,1,0.873963,0.780995,"neural cell adhesion molecule 1a precursor ","K06491","B3DH85"
"1340","Pocillopora_acuta_HIv1_PredGene_g24062.t1",149,3,3,3,3,-8.021,-1.1326,1,0.887954,0.733838,"prefoldin subunit 2 ","K09549","B1AQP2"
"1341","Pocillopora_acuta_HIv1_PredGene_g24120.t1",603,3,5,0,4,-2.699,-0.4681,1,0.829626,0.840054,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor ","K12666","Q3U985"
"1342","Pocillopora_acuta_HIv1_PredGene_g24153.t1",280,0,0,0,0,-6.293,-0.9244,1,0.875274,0.77768,"proteasome subunit beta type-5 ",NA,"Q6IQD0"
"1343","Pocillopora_acuta_HIv1_PredGene_g24155.t1",186,2,2,3,2,-14.403,-2.486,0.524898,0.884506,0.265324,"adenine phosphoribosyltransferase ",NA,"Q6PEI8"
"1344","Pocillopora_acuta_HIv1_PredGene_g24162.t1",435,11,8,23,14,-2.728,-0.6691,1,0.853436,0.817301,"adenosylhomocysteinase ",NA,"Q803T5"
"1345","Pocillopora_acuta_HIv1_PredGene_g24165.t1",520,1,1,3,2,-5.586,-0.9754,1,0.878747,0.768007,"RNA-binding protein 39b ",NA,"Q58ER0"
"1346","Pocillopora_acuta_HIv1_PredGene_g24193.t1",226,1,1,1,2,-14.509,-1.9397,0.855717,0.901459,0.46396,"Williams-Beuren syndrome chromosomal region 27 protein isoform X1 ","","Q1RMA0"
"1347","Pocillopora_acuta_HIv1_PredGene_g24196.t1",2133,1,0,0,2,-1.236,-0.0911,0.973814,0.762984,0.868189,"dedicator of cytokinesis protein 7 isoform X16 ","K21852","A0A2R8RQJ0"
"1348","Pocillopora_acuta_HIv1_PredGene_g24251.t1",580,3,6,7,6,-4.113,-1.1449,1,0.888588,0.730867,"PDZ and LIM domain protein 5 isoform ENH1 ","K19867","Q9QYN2"
"1349","Pocillopora_acuta_HIv1_PredGene_g24320.t1",177,3,0,1,2,-10.003,-1.5612,0.931188,0.900694,0.609617,"60S ribosomal protein L18a ","K02882","Q02543"
"1350","Pocillopora_acuta_HIv1_PredGene_g24465.t1",1659,0,0,0,0,7.365,0.8716,0.757844,0.515284,0.867482,"serine/threonine-protein phosphatase 4 regulatory subunit 1 ","K15424","Q7ZUL5"
"1351","Pocillopora_acuta_HIv1_PredGene_g24472.t1",73,6,4,8,12,3.742,0.5425,0.836272,0.624178,0.87091,"pentatricopeptide repeat-containing protein At1g71060, mitochondrial ","K05252","K7LLK9"
"1352","Pocillopora_acuta_HIv1_PredGene_g24477.t1",95,1,2,2,1,-8.36,-1.0013,1,0.880414,0.762842,"kinesin-like protein KIN-14I ","","I1L4M5"
"1353","Pocillopora_acuta_HIv1_PredGene_g24479.t1",509,1,1,9,4,-8.407,-1.9659,0.84012,0.901202,0.453177,"sialate O-acetylesterase precursor ","K05970","Q1LUX8"
"1354","Pocillopora_acuta_HIv1_PredGene_g24489.t1",962,36,34,48,45,4.974,1.585,0.467204,0.285777,0.851324,"alanine--tRNA ligase, cytoplasmic ","K01872","Q3UD67"
"1355","Pocillopora_acuta_HIv1_PredGene_g24494.t1",538,0,0,1,0,-11.913,-2.0172,0.805239,0.900493,0.432285,"xylulose kinase ","K00854","Q7T342"
"1356","Pocillopora_acuta_HIv1_PredGene_g245.t1",552,1,0,3,1,-0.052,-0.0084,0.941623,0.745783,0.871356,"epsin-2 isoform a ","K12471","Q9H7Z2"
"1357","Pocillopora_acuta_HIv1_PredGene_g24502.t1",997,1,1,1,2,-5.464,-0.5583,1,0.841157,0.830628,"nuclear receptor coactivator 5 isoform X3 ","","Q66HY6"
"1358","Pocillopora_acuta_HIv1_PredGene_g24516.t1",325,1,1,2,3,-18.163,-1.027,1,0.882007,0.757541,"kelch-like protein 4 isoform 1 ","K10457","Q8BUX1"
"1359","Pocillopora_acuta_HIv1_PredGene_g24522.t1",501,2,2,2,1,-3.098,-0.307,1,0.804999,0.854172,"xaa-Pro dipeptidase ","K14213","Q9CWK4"
"1360","Pocillopora_acuta_HIv1_PredGene_g24527.t1",404,1,2,0,1,-0.862,-0.0965,0.975677,0.76411,0.867932,"dnaJ homolog subfamily A member 2a ","K09503","Q7ZUP5"
"1361","Pocillopora_acuta_HIv1_PredGene_g24536.t1",309,0,0,0,1,-8.835,-0.9579,1,0.877584,0.7714,"ubiquinone biosynthesis protein COQ9, mitochondrial ","K18587","A5PLI6"
"1362","Pocillopora_acuta_HIv1_PredGene_g24566.t1",939,0,0,0,0,-5.912,-0.6183,1,0.848047,0.823666,"protein unc-45 homolog A isoform 3 ","K21991","Q9H3U8"
"1363","Pocillopora_acuta_HIv1_PredGene_g24595.t1",100,2,0,0,0,-5.964,-0.8364,1,0.868638,0.792906,"uncharacterized protein LOC100819608 ",NA,"-"
"1364","Pocillopora_acuta_HIv1_PredGene_g24707.t1",1165,14,7,15,12,-2.442,-0.776,1,0.863568,0.802361,"isoleucine--tRNA ligase, cytoplasmic ","K01870","F1QSY7"
"1365","Pocillopora_acuta_HIv1_PredGene_g2479.t1",245,1,0,0,1,-11.558,-1.2682,0.989723,0.89422,0.698711,"L-xylulose reductase ","K03331","Q567K5"
"1366","Pocillopora_acuta_HIv1_PredGene_g24829.t1",859,1,0,0,0,4.879,0.6323,0.829257,0.596904,0.870202,"putative RNA-binding protein 15 ","K13190","F1RCY7"
"1367","Pocillopora_acuta_HIv1_PredGene_g24837.t1",490,0,0,2,0,-6.912,-1.259,0.991344,0.893858,0.701235,"inosine-5'-monophosphate dehydrogenase 1b isoform X2 ","K00088","Q5RGV1"
"1368","Pocillopora_acuta_HIv1_PredGene_g24838.t1",370,1,2,2,4,-4.104,-1.0182,1,0.881469,0.759376,"guanine nucleotide-binding protein G(i) subunit alpha-1 isoform 1 ","K04630","Q9UGA4"
"1369","Pocillopora_acuta_HIv1_PredGene_g24846.t1",1089,5,5,5,7,7.762,1.0455,0.6717,0.455154,0.864116,"NAD(P) transhydrogenase, mitochondrial ","K00323","Q6NYQ7"
"1370","Pocillopora_acuta_HIv1_PredGene_g24858.t2",562,0,0,0,0,-0.416,-0.0744,0.967821,0.759501,0.868945,"paired box protein Pax-6 isoform e ","K08031","P26367"
"1371","Pocillopora_acuta_HIv1_PredGene_g24905.t1",88,2,1,1,0,2.225,0.6176,0.831024,0.60155,0.870321,"dynactin subunit 5 isoform 2 ","","Q9BTE1"
"1372","Pocillopora_acuta_HIv1_PredGene_g24931.t1",763,3,3,4,3,-3.81,-0.5897,1,0.844837,0.827057,"alpha-N-acetylglucosaminidase isoform X1 ","K01205","E7EYP9"
"1373","Pocillopora_acuta_HIv1_PredGene_g24936.t1",1625,0,0,0,0,-6.882,-0.9948,1,0.880002,0.764155,"E3 ubiquitin-protein ligase RNF31 isoform 2 ","K11974","A0A962"
"1374","Pocillopora_acuta_HIv1_PredGene_g24944.t1",369,1,0,5,2,15.725,1.7253,0.430606,0.241416,0.848893,"GDP-mannose 4,6 dehydratase isoform 1 ","K01711","Q1LVF8"
"1375","Pocillopora_acuta_HIv1_PredGene_g2495.t1",496,1,1,1,1,4.826,0.5857,0.833947,0.611398,0.870572,"3-phosphoinositide-dependent protein kinase 1 isoform A ","K06276","Q9Z2A0"
"1376","Pocillopora_acuta_HIv1_PredGene_g24956.t1",459,0,0,0,0,-2.359,-0.1629,0.994911,0.777837,0.864292,"beta-catenin-like protein 1 ","K12864","Q6P4V4"
"1377","Pocillopora_acuta_HIv1_PredGene_g24960.t1",1399,0,0,0,0,9.456,1.1982,0.595699,0.405227,0.860408,"enhancer of mRNA-decapping protein 4 ","K12616","Q1LUT1"
"1378","Pocillopora_acuta_HIv1_PredGene_g24966.t1",547,0,0,2,0,3.703,0.5438,0.836224,0.623803,0.870899,"5-hydroxytryptamine receptor 4 isoform X1 ","K04150","E7FBR2"
"1379","Pocillopora_acuta_HIv1_PredGene_g24977.t1",4510,48,53,80,61,-6.178,-7.7841,0,0.837466,0,"protocadherin Fat 1 isoform X1 ","K16506","A2BGT8"
"1380","Pocillopora_acuta_HIv1_PredGene_g2498.t1",251,0,0,1,0,-1.425,-0.3043,1,0.804537,0.854382,"TOM1-like protein 2 isoform c ","","Q5SRX7"
"1381","Pocillopora_acuta_HIv1_PredGene_g2499.t1",301,0,0,1,1,-10.725,-1.2088,0.998969,0.8917,0.714691,"TOM1-like protein 2 ","","E7F811"
"1382","Pocillopora_acuta_HIv1_PredGene_g24995.t1",101,2,3,4,3,-9.422,-1.2143,0.99824,0.891951,0.713245,"serine/threonine-protein kinase pim-2-like, partial ","K08055","-"
"1383","Pocillopora_acuta_HIv1_PredGene_g250.t1",2605,1,0,0,3,-15.388,-2.1065,0.736778,0.898572,0.397064,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor ","K24469","Q9ES77"
"1384","Pocillopora_acuta_HIv1_PredGene_g25007.t1",271,0,1,0,0,14.17,1.9147,0.365468,0.183652,0.846239,"cytochrome b-c1 complex subunit Rieske, mitochondrial ","K00411","A7MCR1"
"1385","Pocillopora_acuta_HIv1_PredGene_g25010.t1",1031,57,55,59,51,-0.913,-0.4222,1,0.823167,0.84441,"thioredoxin family protein ","K09584","Q546R3"
"1386","Pocillopora_acuta_HIv1_PredGene_g25012.t1",478,0,0,2,0,-1.498,-0.252,1,0.795243,0.858294,"heat shock factor protein 1 ","K09414","A4IG27"
"1387","Pocillopora_acuta_HIv1_PredGene_g25024.t1",260,0,0,0,0,-1.597,-0.2204,1,0.789295,0.86052,"collagen triple helix repeat-containing protein 1 isoform 1 precursor ","K19721","Q6UW91"
"1388","Pocillopora_acuta_HIv1_PredGene_g25051.t1",654,6,5,11,5,1.079,0.2262,0.859035,0.69876,0.873573,"guanylate binding protein 6 ",NA,"Q3U8G5"
"1389","Pocillopora_acuta_HIv1_PredGene_g25071.t1",265,0,0,0,1,1.978,0.2591,0.85245,0.692128,0.873372,"dipeptidyl peptidase 1 isoform a preproprotein ","K01275","Q2HIY8"
"1390","Pocillopora_acuta_HIv1_PredGene_g25073.t1",456,0,0,0,0,0.555,0.0778,0.906059,0.728224,0.87317,"dipeptidyl peptidase 1 precursor ","K01275","Q6P2V1"
"1391","Pocillopora_acuta_HIv1_PredGene_g2509.t1",235,1,0,0,0,-13.237,-0.994,1,0.879951,0.764315,"Poly(U)-specific endoribonuclease homolog ","K14648","O02513"
"1392","Pocillopora_acuta_HIv1_PredGene_g2511.t1",453,1,0,2,0,-8.939,-1.8659,0.889563,0.901854,0.494421,"trefoil factor 2 precursor ","K22453","Q9QX97"
"1393","Pocillopora_acuta_HIv1_PredGene_g25112.t1",2356,0,0,0,0,-5.044,-0.701,1,0.856624,0.81307,"leucine-rich repeat serine/threonine-protein kinase 1 isoform X1 ","","Q6GQR9"
"1394","Pocillopora_acuta_HIv1_PredGene_g25129.t1",138,0,0,0,0,1.506,0.2144,0.861742,0.701114,0.873627,"Putative neurobeachin homolog ","K01537","K8ESP0"
"1395","Pocillopora_acuta_HIv1_PredGene_g25143.t1",470,2,2,3,1,0.707,0.0966,0.898765,0.72446,0.873385,"N-acetylgalactosamine kinase isoform a ","K18674","Q8BUU7"
"1396","Pocillopora_acuta_HIv1_PredGene_g25149.t1",1208,0,0,0,0,-0.77,-0.1086,0.979703,0.766629,0.867334,"electroneutral sodium bicarbonate exchanger 1 isoform a ","","Q8TC60"
"1397","Pocillopora_acuta_HIv1_PredGene_g25158.t1",674,24,15,15,22,-9.864,-1.8254,0.901733,0.901903,0.510991,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"1398","Pocillopora_acuta_HIv1_PredGene_g2521.t1",354,1,0,1,0,-2.276,-0.293,1,0.802586,0.855252,"ethanolamine kinase 1 isoform X1 ","K00894","Q5RGY0"
"1399","Pocillopora_acuta_HIv1_PredGene_g25223.t1",684,15,15,14,15,0.317,0.0743,0.907447,0.728927,0.873123,"glycine--tRNA ligase isoform 1 precursor ","K01880","B3KQA2"
"1400","Pocillopora_acuta_HIv1_PredGene_g25261.t1",428,0,0,1,1,-30.642,-2.4466,0.538222,0.886045,0.278136,"antigen 332, DBL-like protein ","","Q8IHN4"
"1401","Pocillopora_acuta_HIv1_PredGene_g25263.t1",698,0,0,0,0,0.238,0.0383,0.922114,0.736207,0.872516,"uncharacterized protein LOC100330916 isoform X1 ","","-"
"1402","Pocillopora_acuta_HIv1_PredGene_g25269.t1",244,3,3,5,4,-8.222,-1.381,0.965988,0.897801,0.666407,"LIM and SH3 domain protein 1 ","K24420","Q6NYJ1"
"1403","Pocillopora_acuta_HIv1_PredGene_g2532.t1",452,2,2,10,3,-10.156,-1.9816,0.830002,0.901015,0.446746,"caprin-1 isoform c ","K18743","Q61620"
"1404","Pocillopora_acuta_HIv1_PredGene_g25324.t1",101,1,1,1,0,6.759,1.1156,0.635852,0.431847,0.862471,"ubiquitin-like protein 5 ","K13113","Q9BZL1"
"1405","Pocillopora_acuta_HIv1_PredGene_g25332.t1",1073,0,0,0,1,-17.048,-2.2293,0.64639,0.894652,0.351665,"tyrosine-protein kinase ABL1 isoform b ","K06619","Q13870"
"1406","Pocillopora_acuta_HIv1_PredGene_g25333.t1",550,11,2,15,10,1.12,0.3412,0.842061,0.674844,0.872681,"60 kDa SS-A/Ro ribonucleoprotein isoform 2 ","K11089","Q5LJA0"
"1407","Pocillopora_acuta_HIv1_PredGene_g25376.t1",488,13,12,29,33,-0.718,-0.3314,1,0.809095,0.852236,"aspartate aminotransferase, mitochondrial ","K14455","Q5HZH5"
"1408","Pocillopora_acuta_HIv1_PredGene_g25384.t1",1653,0,1,0,0,5.153,0.5942,0.833283,0.608807,0.870506,"maestro heat-like repeat-containing protein family member 1 isoform X2 ","K24816","E7F6I0"
"1409","Pocillopora_acuta_HIv1_PredGene_g25410.t1",410,1,1,4,3,-2.69,-0.5523,1,0.840435,0.831292,"aminoacylase-1 ","K14677","F1QZ04"
"1410","Pocillopora_acuta_HIv1_PredGene_g25411.t1",866,8,10,20,13,-3.871,-1.4096,0.959487,0.898466,0.657838,"heat shock protein 105 kDa isoform 1 ","K09485","B4DYH1"
"1411","Pocillopora_acuta_HIv1_PredGene_g25423.t1",224,13,10,22,21,1.722,0.8723,0.757529,0.515038,0.867471,"peroxiredoxin 6005 ",NA,"Q9VQI7"
"1412","Pocillopora_acuta_HIv1_PredGene_g25426.t1",221,53,53,59,41,-4.617,-3.778,0.074283,0.853624,0.017193,"peroxiredoxin 6005 ",NA,"Q9VQI7"
"1413","Pocillopora_acuta_HIv1_PredGene_g25430.t1",130,5,4,7,5,-18.324,-2.8892,0.379451,0.871379,0.144978,"prefoldin subunit 6 ",NA,"Q7SX94"
"1414","Pocillopora_acuta_HIv1_PredGene_g25491.t1",2937,296,239,302,299,-4.673,-5.9555,1.6e-05,0.840231,1e-06,"filamin-C isoform X9 ","K04437","F1QL44"
"1415","Pocillopora_acuta_HIv1_PredGene_g25498.t1",624,84,74,98,71,-3.345,-2.3638,0.571408,0.889376,0.305453,"transketolase-like protein 2 ","K00615","Q6PHI8"
"1416","Pocillopora_acuta_HIv1_PredGene_g25505.t1",1123,0,0,0,0,-12.344,-1.7751,0.911518,0.901845,0.5312,"constitutive coactivator of PPAR-gamma-like protein 2 isoform X2 ","","Q8C3F2"
"1417","Pocillopora_acuta_HIv1_PredGene_g25518.t1",73,1,0,0,0,-9.11,-0.8314,1,0.868235,0.793718,"probable protein BRICK1 ","K05752","A8WG56"
"1418","Pocillopora_acuta_HIv1_PredGene_g25526.t1",251,0,0,0,25,3.882,1.3746,0.524684,0.350677,0.855939,"actinoporin-like protein ","","E7FCZ2"
"1419","Pocillopora_acuta_HIv1_PredGene_g25539.t1",208,0,0,2,1,-0.917,-0.1538,0.992713,0.775975,0.864841,"protein phosphatase, putative ","K00430",""
"1420","Pocillopora_acuta_HIv1_PredGene_g2554.t1",288,5,7,0,3,1.408,0.1289,0.886992,0.718038,0.873625,"poly(U)-specific endoribonuclease-C precursor ","K14648","Q1LUM3"
"1421","Pocillopora_acuta_HIv1_PredGene_g25540.t1",414,4,5,12,7,-12.252,-2.9544,0.352819,0.869594,0.128763,"Gamma-cystathionase ","","O02215"
