ID,PROTLEN,DEFLINE,PD30.100b,PD12.C,PD30.1m,PD30.100m,PD12.10m,PD30.C,PD30-C2,PD12.1m,PD30.100m2,PD12.100m,PD30.10m,PD30.10m2,PD30.1m2,UniprotID
Pocillopora_acuta_HIv1_PredGene_g25332.t1,1073,Pocillopora_acuta_HIv1_PredGene_g25332.t1,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0.5,1,3,Q13870
Pocillopora_acuta_HIv1_PredGene_g25333.t1,550,Pocillopora_acuta_HIv1_PredGene_g25333.t1,3,15,11,6,11,11,2.5,6.5,5.5,1,15.5,10,1,Q5LJA0
Pocillopora_acuta_HIv1_PredGene_g25376.t1,488,Pocillopora_acuta_HIv1_PredGene_g25376.t1,13.5,27,24.5,25.5,21,13.5,12.5,10.5,21,11,29.5,33.5,22,Q5HZH5
Pocillopora_acuta_HIv1_PredGene_g25384.t1,1653,Pocillopora_acuta_HIv1_PredGene_g25384.t1,0,0.5,0,0,0,0,1,0.5,0.5,0,0,0,1,E7F6I0
Pocillopora_acuta_HIv1_PredGene_g25410.t1,410,Pocillopora_acuta_HIv1_PredGene_g25410.t1,1.5,7,1.5,1.5,1,1,1.5,1,1,2,4,3,3,F1QZ04
Pocillopora_acuta_HIv1_PredGene_g25411.t1,866,Pocillopora_acuta_HIv1_PredGene_g25411.t1,11,22,16.5,13,16.5,8.5,10,1.5,20.5,4.5,20,13,12,B4DYH1
Pocillopora_acuta_HIv1_PredGene_g25423.t1,224,Pocillopora_acuta_HIv1_PredGene_g25423.t1,15,36,13.5,26.5,18.5,13,10.5,11,44.5,6,22,21.5,18,Q9VQI7
Pocillopora_acuta_HIv1_PredGene_g25426.t1,221,Pocillopora_acuta_HIv1_PredGene_g25426.t1,39,60.5,55,40.5,53.5,53,53,49,56.5,33.5,59.5,41,34,Q9VQI7
Pocillopora_acuta_HIv1_PredGene_g25430.t1,130,Pocillopora_acuta_HIv1_PredGene_g25430.t1,2,6.5,3.5,4.5,4,5,4,5,4,3,7.5,5,3,Q7SX94
Pocillopora_acuta_HIv1_PredGene_g25491.t1,2937,Pocillopora_acuta_HIv1_PredGene_g25491.t1,235,308.5,311.5,321,295.5,296.5,239.5,259.5,276,251.5,302,299,255,F1QL44
Pocillopora_acuta_HIv1_PredGene_g25498.t1,624,Pocillopora_acuta_HIv1_PredGene_g25498.t1,67,101.5,103,86.5,106.5,84,74.5,55,80.5,75.5,98,71,81,Q6PHI8
Pocillopora_acuta_HIv1_PredGene_g25505.t1,1123,Pocillopora_acuta_HIv1_PredGene_g25505.t1,0,0,1.5,0,1,0,0.5,0,0,0,0,0.5,0,Q8C3F2
Pocillopora_acuta_HIv1_PredGene_g25518.t1,73,Pocillopora_acuta_HIv1_PredGene_g25518.t1,0,0,0,0.5,0,1,0,0,0,0.5,0.5,0.5,1,A8WG56
Pocillopora_acuta_HIv1_PredGene_g25526.t1,251,Pocillopora_acuta_HIv1_PredGene_g25526.t1,36,0,0,16.5,1.5,0,0,0.5,5.5,0,0,25,26,E7FCZ2
Pocillopora_acuta_HIv1_PredGene_g25539.t1,208,Pocillopora_acuta_HIv1_PredGene_g25539.t1,1,0,0,1,0,0.5,0.5,0,0,1,2,1,1,
Pocillopora_acuta_HIv1_PredGene_g2554.t1,288,Pocillopora_acuta_HIv1_PredGene_g2554.t1,3.5,2.5,2,3,5.5,5,7,2,3,3,0,3.5,3,Q1LUM3
Pocillopora_acuta_HIv1_PredGene_g25540.t1,414,Pocillopora_acuta_HIv1_PredGene_g25540.t1,1.5,5,4,2.5,6,4.5,5,1,3,6,12,7,4,O02215
Pocillopora_acuta_HIv1_PredGene_g25543.t1,1313,Pocillopora_acuta_HIv1_PredGene_g25543.t1,2.5,4.5,1,2,2.5,2.5,2.5,3,2.5,0.5,2.5,2.5,1,E7F6Z6
Pocillopora_acuta_HIv1_PredGene_g25551.t1,482,Pocillopora_acuta_HIv1_PredGene_g25551.t1,0,0.5,0,0,0,0.5,0,0.5,0.5,0.5,1,0,0,Q6P111
Pocillopora_acuta_HIv1_PredGene_g25556.t1,257,Pocillopora_acuta_HIv1_PredGene_g25556.t1,1,16.5,7,0,2,2.5,0.5,0,1,1.5,6,1,2,Q9UEU8
Pocillopora_acuta_HIv1_PredGene_g25566.t1,676,Pocillopora_acuta_HIv1_PredGene_g25566.t1,0.5,1,0,0.5,0,0,0,1.5,0,0.5,1,0,0,O60620
Pocillopora_acuta_HIv1_PredGene_g2557.t1,413,Pocillopora_acuta_HIv1_PredGene_g2557.t1,2,0.5,3,2.5,3.5,1.5,1.5,0.5,1,1.5,1,1.5,1,E7FFC4
Pocillopora_acuta_HIv1_PredGene_g25592.t1,275,Pocillopora_acuta_HIv1_PredGene_g25592.t1,0,0,0,0,0.5,1,0,0,0,0,0.5,0,0,Q99M46
Pocillopora_acuta_HIv1_PredGene_g25608.t1,1218,Pocillopora_acuta_HIv1_PredGene_g25608.t1,2,2.5,1,1.5,1,1.5,2.5,0.5,0.5,1.5,2,3.5,2,Q5XJ73
Pocillopora_acuta_HIv1_PredGene_g25609.t1,385,Pocillopora_acuta_HIv1_PredGene_g25609.t1,0,0.5,0,0,0.5,0,0.5,0,0,0,0.5,0,0,Q5XJ73
Pocillopora_acuta_HIv1_PredGene_g25614.t1,588,Pocillopora_acuta_HIv1_PredGene_g25614.t1,0,1.5,0,0,0,0,0,0,0,0,1.5,0,0,A2CF32
Pocillopora_acuta_HIv1_PredGene_g25623.t1,275,Pocillopora_acuta_HIv1_PredGene_g25623.t1,60.5,18.5,33.5,73.5,42,41.5,60.5,35,30.5,59.5,56.5,67,63,Q6PC44
Pocillopora_acuta_HIv1_PredGene_g25624.t1,326,Pocillopora_acuta_HIv1_PredGene_g25624.t1,4.5,3,3.5,5.5,3.5,8,6.5,4,1.5,5.5,5,6.5,4,Q6PC44
Pocillopora_acuta_HIv1_PredGene_g25642.t1,245,Pocillopora_acuta_HIv1_PredGene_g25642.t1,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,2,1,Q9VRJ4
Pocillopora_acuta_HIv1_PredGene_g2565.t1,359,Pocillopora_acuta_HIv1_PredGene_g2565.t1,0,0.5,0.5,0,1,0.5,0,0,0,0.5,1,0,0,K7LNG6
Pocillopora_acuta_HIv1_PredGene_g25668.t1,295,Pocillopora_acuta_HIv1_PredGene_g25668.t1,1,0,0,1,0.5,0.5,1.5,0,0.5,0.5,0,2,2,O95417
Pocillopora_acuta_HIv1_PredGene_g25671.t1,1154,Pocillopora_acuta_HIv1_PredGene_g25671.t1,4,13.5,7,2,7.5,7,0.5,6,10,0,3.5,11,1,Q9QZ40
Pocillopora_acuta_HIv1_PredGene_g25740.t1,528,Pocillopora_acuta_HIv1_PredGene_g25740.t1,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,B0UYB4
Pocillopora_acuta_HIv1_PredGene_g25742.t1,97,Pocillopora_acuta_HIv1_PredGene_g25742.t1,2,2,3,4,2.5,3,1,0,0,2,3,2,5,A4D0W0
Pocillopora_acuta_HIv1_PredGene_g25766.t1,464,Pocillopora_acuta_HIv1_PredGene_g25766.t1,0,1,1.5,0,0.5,0,0,1,0,1,11,0,0,Q4FJQ4
Pocillopora_acuta_HIv1_PredGene_g25774.t1,116,Pocillopora_acuta_HIv1_PredGene_g25774.t1,3.5,6,14,8,12,9.5,8.5,3.5,6,6.5,21,15.5,13,A8K9A0
Pocillopora_acuta_HIv1_PredGene_g25780.t1,194,Pocillopora_acuta_HIv1_PredGene_g25780.t1,12,20.5,21,27.5,16.5,23.5,22,10.5,12.5,15,17.5,19,19,Q8C845
Pocillopora_acuta_HIv1_PredGene_g25781.t1,184,Pocillopora_acuta_HIv1_PredGene_g25781.t1,4,4,4.5,5.5,3.5,4.5,3.5,0.5,1,3,6.5,6,5,Q8TBF2
Pocillopora_acuta_HIv1_PredGene_g25790.t1,1281,Pocillopora_acuta_HIv1_PredGene_g25790.t1,0.5,0.5,1,0,0,0.5,1.5,0,0,0.5,0.5,1,0,A2ADB1
Pocillopora_acuta_HIv1_PredGene_g25791.t1,436,Pocillopora_acuta_HIv1_PredGene_g25791.t1,94,73.5,80,69.5,51.5,54.5,22,30,39,45,78,71,42,Q27527
Pocillopora_acuta_HIv1_PredGene_g25792.t1,349,Pocillopora_acuta_HIv1_PredGene_g25792.t1,10.5,8,6.5,5.5,6.5,4,6,4,5,5,5.5,11,5,Q803H5
Pocillopora_acuta_HIv1_PredGene_g25800.t1,903,Pocillopora_acuta_HIv1_PredGene_g25800.t1,1,1.5,1.5,0.5,2.5,0.5,0.5,0.5,2,0.5,3.5,2.5,0,B4DRZ7
Pocillopora_acuta_HIv1_PredGene_g25805.t1,275,Pocillopora_acuta_HIv1_PredGene_g25805.t1,0,0,0.5,1,0.5,0.5,0,0,0,0,0,0,1,
Pocillopora_acuta_HIv1_PredGene_g25813.t1,378,Pocillopora_acuta_HIv1_PredGene_g25813.t1,0,0,0.5,0,1,0.5,1,0,0,0,0,0,0,-
Pocillopora_acuta_HIv1_PredGene_g25815.t1,234,Pocillopora_acuta_HIv1_PredGene_g25815.t1,0,9,4,0,0.5,0,0.5,0,0.5,0,2.5,0,0,P28072
Pocillopora_acuta_HIv1_PredGene_g25822.t1,670,Pocillopora_acuta_HIv1_PredGene_g25822.t1,1,4.5,9,4.5,14,5.5,1.5,2,4.5,2.5,6.5,1,7,D6VXT7
Pocillopora_acuta_HIv1_PredGene_g25832.t1,408,Pocillopora_acuta_HIv1_PredGene_g25832.t1,1,1,1,0.5,0.5,0.5,2,0,1,0.5,1.5,1,1,A2A7T4
Pocillopora_acuta_HIv1_PredGene_g25835.t1,4932,Pocillopora_acuta_HIv1_PredGene_g25835.t1,0,0,0,0,0,0,0,0,0.5,0,1,0,0,F1QM61
Pocillopora_acuta_HIv1_PredGene_g2585.t1,132,Pocillopora_acuta_HIv1_PredGene_g2585.t1,9,1.5,6,4.5,5.5,2,3.5,4.5,0,2.5,6,7,6,Q9W2T3
Pocillopora_acuta_HIv1_PredGene_g25899.t1,702,Pocillopora_acuta_HIv1_PredGene_g25899.t1,2,4.5,3,3,3.5,4.5,3,4,1.5,3.5,3,4,2,Q6PFU4
Pocillopora_acuta_HIv1_PredGene_g2597.t1,472,Pocillopora_acuta_HIv1_PredGene_g2597.t1,2.5,7,8.5,1.5,8.5,3.5,7,1,3.5,2,4.5,3.5,3,Q9WTM5
Pocillopora_acuta_HIv1_PredGene_g25971.t1,1018,Pocillopora_acuta_HIv1_PredGene_g25971.t1,0,0,0.5,0.5,0,0,0,0,0.5,0,0.5,1,1,Q15250
Pocillopora_acuta_HIv1_PredGene_g25975.t1,2287,Pocillopora_acuta_HIv1_PredGene_g25975.t1,2.5,1.5,3.5,4.5,4.5,1,1.5,1.5,1.5,2.5,1.5,5,6,Q96DN8
Pocillopora_acuta_HIv1_PredGene_g25994.t1,447,Pocillopora_acuta_HIv1_PredGene_g25994.t1,0.5,0.5,0,1.5,0.5,0,0,0.5,0,0,1.5,0,0,F1RCE4
Pocillopora_acuta_HIv1_PredGene_g25997.t1,498,Pocillopora_acuta_HIv1_PredGene_g25997.t1,0.5,4,3.5,1.5,5.5,2,2,1.5,0.5,1.5,4,1.5,1,Q32KI8
Pocillopora_acuta_HIv1_PredGene_g25998.t1,498,Pocillopora_acuta_HIv1_PredGene_g25998.t1,0.5,3.5,4.5,1.5,4,1.5,3,1,2,1.5,6.5,2.5,0,Q32KI8
Pocillopora_acuta_HIv1_PredGene_g26001.t1,342,Pocillopora_acuta_HIv1_PredGene_g26001.t1,1,1,0.5,0.5,0,0.5,1.5,0.5,0.5,0,0,1.5,2,F1QB21
Pocillopora_acuta_HIv1_PredGene_g26015.t1,678,Pocillopora_acuta_HIv1_PredGene_g26015.t1,0,0,0.5,1.5,2.5,2.5,0.5,0,1,4,5,6.5,6,Q3TB75
Pocillopora_acuta_HIv1_PredGene_g26019.t1,1081,Pocillopora_acuta_HIv1_PredGene_g26019.t1,0,0.5,0.5,0.5,0.5,0.5,0,0,1,1,2,1,1,Q3TB75
Pocillopora_acuta_HIv1_PredGene_g26026.t1,282,Pocillopora_acuta_HIv1_PredGene_g26026.t1,1.5,2,0,1,2,0,1,1,1,0,2.5,2,3,E9BNF1
Pocillopora_acuta_HIv1_PredGene_g26027.t1,456,Pocillopora_acuta_HIv1_PredGene_g26027.t1,1.5,1,2.5,2,2.5,4.5,5,3.5,1.5,4,4.5,2,0,A2CF32
Pocillopora_acuta_HIv1_PredGene_g26033.t1,257,Pocillopora_acuta_HIv1_PredGene_g26033.t1,0.5,0.5,0,0,0.5,0.5,0,0,1,0.5,0.5,0.5,0,Q8BU07
Pocillopora_acuta_HIv1_PredGene_g26034.t1,510,Pocillopora_acuta_HIv1_PredGene_g26034.t1,2.5,12,13,11,8,10,3.5,3,4.5,6.5,12,9,6,Q561T4
Pocillopora_acuta_HIv1_PredGene_g26052.t1,328,Pocillopora_acuta_HIv1_PredGene_g26052.t1,0,1,1,0,2,0.5,0.5,0,0.5,0,0.5,1,0,Q9JK84
Pocillopora_acuta_HIv1_PredGene_g2607.t1,149,Pocillopora_acuta_HIv1_PredGene_g2607.t1,2,2.5,1,0.5,1.5,1.5,0,1.5,4,0,0,1.5,0,Q6P2M0
Pocillopora_acuta_HIv1_PredGene_g26092.t1,292,Pocillopora_acuta_HIv1_PredGene_g26092.t1,0.5,1.5,0.5,0.5,0,1,0,0,0,0,0.5,0,0,Q3TE40
Pocillopora_acuta_HIv1_PredGene_g26130.t1,263,Pocillopora_acuta_HIv1_PredGene_g26130.t1,0,4,2.5,0.5,0.5,5,0,0,0.5,0,3,1.5,0,Q05856
Pocillopora_acuta_HIv1_PredGene_g26131.t1,207,Pocillopora_acuta_HIv1_PredGene_g26131.t1,0.5,1,0,0.5,1,1,0.5,0,0,0.5,2,0.5,1,Q6DBS6
Pocillopora_acuta_HIv1_PredGene_g2615.t1,364,Pocillopora_acuta_HIv1_PredGene_g2615.t1,0,1,0,0,1,0,0,0.5,0.5,0,0.5,0,0,Q551R4
Pocillopora_acuta_HIv1_PredGene_g26184.t1,153,Pocillopora_acuta_HIv1_PredGene_g26184.t1,11,9.5,11,23.5,13.5,10.5,15,4.5,5,9.5,11.5,20,13,P07181
Pocillopora_acuta_HIv1_PredGene_g26199.t1,1403,Pocillopora_acuta_HIv1_PredGene_g26199.t1,3,2,5.5,6,5.5,6.5,1.5,8,6,8.5,12,5,5,F1R7D0
Pocillopora_acuta_HIv1_PredGene_g26206.t1,1682,Pocillopora_acuta_HIv1_PredGene_g26206.t1,4.5,1.5,3.5,5,7,4.5,5.5,3.5,4,4,5,5.5,5,-
Pocillopora_acuta_HIv1_PredGene_g26267.t1,499,Pocillopora_acuta_HIv1_PredGene_g26267.t1,0,0,0,0,0,0,0.5,1,0.5,0,0,0,0,Q32KJ1
Pocillopora_acuta_HIv1_PredGene_g26275.t1,158,Pocillopora_acuta_HIv1_PredGene_g26275.t1,1,2,2,2.5,1.5,2,1.5,0,0.5,0.5,3,2.5,1,B8A403
Pocillopora_acuta_HIv1_PredGene_g26278.t1,1100,Pocillopora_acuta_HIv1_PredGene_g26278.t1,0,0,0.5,0.5,0.5,0,0.5,0.5,1.5,0,1,0.5,1,B8JHR9
Pocillopora_acuta_HIv1_PredGene_g26293.t1,1890,Pocillopora_acuta_HIv1_PredGene_g26293.t1,0.5,0.5,1,1,0.5,1.5,1.5,0,0.5,1.5,0.5,1,2,D0Z769
Pocillopora_acuta_HIv1_PredGene_g26305.t1,333,Pocillopora_acuta_HIv1_PredGene_g26305.t1,0.5,4.5,2.5,2.5,1.5,4,1.5,0,0.5,1.5,7.5,1.5,3,A8K8L7
Pocillopora_acuta_HIv1_PredGene_g26308.t1,209,Pocillopora_acuta_HIv1_PredGene_g26308.t1,7.5,11,9,7.5,7.5,5,8.5,7,6.5,8.5,10,6,9,O18334
Pocillopora_acuta_HIv1_PredGene_g26313.t1,471,Pocillopora_acuta_HIv1_PredGene_g26313.t1,0.5,0,1,0.5,1,0.5,0.5,0,0,1,0,0.5,1,F1RA91
Pocillopora_acuta_HIv1_PredGene_g26325.t1,4238,Pocillopora_acuta_HIv1_PredGene_g26325.t1,0,0,1,0,0,0,0,0.5,0,0,0,0,1,Q07833
Pocillopora_acuta_HIv1_PredGene_g2633.t1,1000,Pocillopora_acuta_HIv1_PredGene_g2633.t1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,Q6PIB5
Pocillopora_acuta_HIv1_PredGene_g26339.t1,393,Pocillopora_acuta_HIv1_PredGene_g26339.t1,2.5,7.5,6.5,5,5.5,5,4,1,3,2.5,8,2.5,5,P49719
Pocillopora_acuta_HIv1_PredGene_g26340.t1,883,Pocillopora_acuta_HIv1_PredGene_g26340.t1,10,4.5,3,12.5,7.5,7.5,7,4.5,2.5,10,11,12.5,9,Q12959
Pocillopora_acuta_HIv1_PredGene_g26347.t1,114,Pocillopora_acuta_HIv1_PredGene_g26347.t1,0,5.5,1,0,0.5,0.5,0,0,0,0,1,1,0,Q9BVN7
Pocillopora_acuta_HIv1_PredGene_g26350.t1,1587,Pocillopora_acuta_HIv1_PredGene_g26350.t1,1.5,3,2.5,1,2,2,1.5,1,0.5,2,3,1.5,0,Q9C0B4
Pocillopora_acuta_HIv1_PredGene_g26357.t1,416,Pocillopora_acuta_HIv1_PredGene_g26357.t1,0,0.5,0,0,0,0,0,0,1,0,0.5,0,0,Q9YH60
Pocillopora_acuta_HIv1_PredGene_g26361.t1,754,Pocillopora_acuta_HIv1_PredGene_g26361.t1,0.5,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,Q9CTE0
Pocillopora_acuta_HIv1_PredGene_g26362.t1,433,Pocillopora_acuta_HIv1_PredGene_g26362.t1,0,1,2.5,1,4.5,1.5,1,0.5,3,1,4,0,0,Q9ZS12
Pocillopora_acuta_HIv1_PredGene_g26372.t1,546,Pocillopora_acuta_HIv1_PredGene_g26372.t1,0,0,0,0,0,0,0.5,1,0,0,0,0,1,Q9ESX5
Pocillopora_acuta_HIv1_PredGene_g26392.t1,169,Pocillopora_acuta_HIv1_PredGene_g26392.t1,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0.5,0,0.5,1,D3DVF9
Pocillopora_acuta_HIv1_PredGene_g26395.t1,380,Pocillopora_acuta_HIv1_PredGene_g26395.t1,1.5,1,0,0.5,1,0.5,0.5,1,0.5,1,1.5,1,3,E9QCP4
Pocillopora_acuta_HIv1_PredGene_g26404.t1,2583,Pocillopora_acuta_HIv1_PredGene_g26404.t1,0.5,1.5,0,0.5,1.5,0,0.5,0.5,0.5,1.5,1,2,1,F1Q6K1
Pocillopora_acuta_HIv1_PredGene_g26473.t1,322,Pocillopora_acuta_HIv1_PredGene_g26473.t1,7.5,24,19.5,17,22.5,17,14,8.5,12.5,10,22,20.5,19,Q80XJ7
Pocillopora_acuta_HIv1_PredGene_g26477.t1,937,Pocillopora_acuta_HIv1_PredGene_g26477.t1,0,0,3,4,3,2,2.5,0,1.5,2,2,3.5,5,Q9NPV7
Pocillopora_acuta_HIv1_PredGene_g26483.t1,557,Pocillopora_acuta_HIv1_PredGene_g26483.t1,5.5,11,9.5,6.5,6.5,5.5,5.5,4,4.5,5,6.5,4,5,Q802Z2
Pocillopora_acuta_HIv1_PredGene_g26499.t1,364,Pocillopora_acuta_HIv1_PredGene_g26499.t1,2,0.5,1.5,3.5,1.5,1,0.5,0,1,0,1,3,3,P54315
Pocillopora_acuta_HIv1_PredGene_g26541.t1,1705,Pocillopora_acuta_HIv1_PredGene_g26541.t1,9,43,11.5,6.5,10.5,6,10.5,36,6,22.5,66.5,2.5,8,Q1MTC4
Pocillopora_acuta_HIv1_PredGene_g26556.t1,467,Pocillopora_acuta_HIv1_PredGene_g26556.t1,1.5,1,1.5,0,1,0.5,0,1,0.5,0.5,3.5,0,1,A2VCY2
Pocillopora_acuta_HIv1_PredGene_g2657.t2,587,Pocillopora_acuta_HIv1_PredGene_g2657.t2,1.5,4,3,2.5,2,3,2.5,1,2.5,1.5,4,2,3,A2ARS4
Pocillopora_acuta_HIv1_PredGene_g26583.t1,105,Pocillopora_acuta_HIv1_PredGene_g26583.t1,5.5,12.5,6,5,8,9.5,6.5,7,3,8,10,5,7,Q6P026
Pocillopora_acuta_HIv1_PredGene_g26607.t1,1490,Pocillopora_acuta_HIv1_PredGene_g26607.t1,0,0.5,0.5,0,0.5,0,0.5,0,0,0,1.5,0,0,Q96WV6
Pocillopora_acuta_HIv1_PredGene_g26609.t1,1070,Pocillopora_acuta_HIv1_PredGene_g26609.t1,0,1,0,0,0,0,0,0,0,0,2,0,0,Q9LT56
Pocillopora_acuta_HIv1_PredGene_g2663.t1,798,Pocillopora_acuta_HIv1_PredGene_g2663.t1,0,0,0,0.5,0.5,0,0,0,0,1,0,1,0,E7F186
Pocillopora_acuta_HIv1_PredGene_g26631.t1,1278,Pocillopora_acuta_HIv1_PredGene_g26631.t1,6.5,7.5,6.5,10.5,8.5,7,5.5,4.5,3,5.5,9.5,10.5,9,B7ZC77
Pocillopora_acuta_HIv1_PredGene_g26632.t1,329,Pocillopora_acuta_HIv1_PredGene_g26632.t1,0.5,0,0,0,0,0,0,0.5,0,0,1,1,2,Q9VCC2
Pocillopora_acuta_HIv1_PredGene_g2664.t1,356,Pocillopora_acuta_HIv1_PredGene_g2664.t1,3.5,2.5,4,3,3.5,2.5,4,2,4,0,9.5,3,4,Q9Y371
Pocillopora_acuta_HIv1_PredGene_g26686.t1,215,Pocillopora_acuta_HIv1_PredGene_g26686.t1,0.5,0,1,0,0,0,0,0,0,0,1.5,0,0,Q8BGM4
Pocillopora_acuta_HIv1_PredGene_g26759.t1,315,Pocillopora_acuta_HIv1_PredGene_g26759.t1,0,10.5,4.5,1,3,2,4,0.5,0,2.5,7,2.5,4,E7F0B6
Pocillopora_acuta_HIv1_PredGene_g26766.t1,2252,Pocillopora_acuta_HIv1_PredGene_g26766.t1,1,0.5,1,1,2,0,2,0.5,2,0,1,0,0,Q9R0L6
Pocillopora_acuta_HIv1_PredGene_g26814.t1,300,Pocillopora_acuta_HIv1_PredGene_g26814.t1,5.5,15.5,9,6.5,13,8,5.5,10.5,10,6,12,11,10,Q9UBR2
Pocillopora_acuta_HIv1_PredGene_g26836.t1,820,Pocillopora_acuta_HIv1_PredGene_g26836.t1,1,1,0.5,0.5,0,0.5,1.5,1,0,0.5,0.5,1,1,Q8C7V1
Pocillopora_acuta_HIv1_PredGene_g2684.t1,2416,Pocillopora_acuta_HIv1_PredGene_g2684.t1,220,213,225.5,252,281.5,227,261.5,248.5,199,198.5,287.5,292,264,Q5VXV6
Pocillopora_acuta_HIv1_PredGene_g26846.t1,587,Pocillopora_acuta_HIv1_PredGene_g26846.t1,0,0,0,0.5,0,0,0,0,0.5,0,1,0,1,Q9LMG7
Pocillopora_acuta_HIv1_PredGene_g26851.t1,1213,Pocillopora_acuta_HIv1_PredGene_g26851.t1,1,2.5,2.5,1.5,1.5,1,3,0.5,2.5,2,3.5,1.5,1,Q7SY52
Pocillopora_acuta_HIv1_PredGene_g26856.t1,223,Pocillopora_acuta_HIv1_PredGene_g26856.t1,2,2.5,2,1.5,3,3,3.5,0,3,0.5,1,2,2,B2RA22
Pocillopora_acuta_HIv1_PredGene_g2686.t1,535,Pocillopora_acuta_HIv1_PredGene_g2686.t1,0,0,0,0,0,0.5,1,0,0,1,0,0.5,0,Q6P1J9
Pocillopora_acuta_HIv1_PredGene_g26922.t1,107,Pocillopora_acuta_HIv1_PredGene_g26922.t1,1.5,1,0.5,0,0,0,0,0,2.5,0,0.5,0,0,P48166
Pocillopora_acuta_HIv1_PredGene_g26948.t2,260,Pocillopora_acuta_HIv1_PredGene_g26948.t2,0,6.5,1,2.5,2.5,3,1.5,0.5,0.5,2,0.5,1,1,F1QWR0
Pocillopora_acuta_HIv1_PredGene_g26955.t1,765,Pocillopora_acuta_HIv1_PredGene_g26955.t1,0.5,0.5,0.5,0,1,0,1,0.5,0,1,0,1,2,P50416
Pocillopora_acuta_HIv1_PredGene_g2698.t1,111,Pocillopora_acuta_HIv1_PredGene_g2698.t1,1,2.5,1.5,0,1,0,0,0,0,0.5,0,0,0,Q7ZVA9
Pocillopora_acuta_HIv1_PredGene_g26986.t1,380,Pocillopora_acuta_HIv1_PredGene_g26986.t1,14,16,22.5,23.5,19.5,22,11.5,8,23,8.5,20,24.5,15,-
Pocillopora_acuta_HIv1_PredGene_g27025.t1,484,Pocillopora_acuta_HIv1_PredGene_g27025.t1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,Q5RID7
Pocillopora_acuta_HIv1_PredGene_g2706.t1,753,Pocillopora_acuta_HIv1_PredGene_g2706.t1,1.5,0,0.5,3.5,1,0,0,0,2,1.5,0,2.5,5,Q5IR87
Pocillopora_acuta_HIv1_PredGene_g2708.t1,320,Pocillopora_acuta_HIv1_PredGene_g2708.t1,1,0,1,0,2,1,0.5,0,1.5,1,0,0.5,0,E7FCQ4
Pocillopora_acuta_HIv1_PredGene_g2709.t1,631,Pocillopora_acuta_HIv1_PredGene_g2709.t1,0,0,0,0,0,0.5,0,0,2,0.5,0,0,0,Q5IR87
Pocillopora_acuta_HIv1_PredGene_g2710.t1,819,Pocillopora_acuta_HIv1_PredGene_g2710.t1,0,1.5,0,1,0,1,0,0,0.5,2,1.5,0.5,0,P27612
Pocillopora_acuta_HIv1_PredGene_g2711.t1,550,Pocillopora_acuta_HIv1_PredGene_g2711.t1,0.5,0.5,1,0.5,0,0.5,1,0,0,0,0,0.5,0,E9QCZ8
Pocillopora_acuta_HIv1_PredGene_g27114.t1,530,Pocillopora_acuta_HIv1_PredGene_g27114.t1,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0.5,0,0,Q9DCQ1
Pocillopora_acuta_HIv1_PredGene_g2712.t1,975,Pocillopora_acuta_HIv1_PredGene_g2712.t1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,
Pocillopora_acuta_HIv1_PredGene_g2713.t1,319,Pocillopora_acuta_HIv1_PredGene_g2713.t1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,Q542V3
Pocillopora_acuta_HIv1_PredGene_g27132.t1,1053,Pocillopora_acuta_HIv1_PredGene_g27132.t1,0.5,1.5,0,1.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0,Q9FHQ6
Pocillopora_acuta_HIv1_PredGene_g27157.t1,165,Pocillopora_acuta_HIv1_PredGene_g27157.t1,2,3.5,2,1,3.5,5,0.5,2.5,5,0.5,3,1,1,Q86NY2
Pocillopora_acuta_HIv1_PredGene_g27169.t1,236,Pocillopora_acuta_HIv1_PredGene_g27169.t1,0,1,1,0.5,1,0,0,0,0.5,2,2,1,1,B2R783
Pocillopora_acuta_HIv1_PredGene_g27190.t1,1859,Pocillopora_acuta_HIv1_PredGene_g27190.t1,0.5,1,1.5,0.5,0.5,0.5,1,0.5,0.5,0,1,1,1,Q8BRD2
Pocillopora_acuta_HIv1_PredGene_g27227.t1,5017,Pocillopora_acuta_HIv1_PredGene_g27227.t1,1.5,1.5,1.5,1,0,0.5,1.5,0.5,0.5,1.5,1,0,0,Q54G05
Pocillopora_acuta_HIv1_PredGene_g27228.t1,776,Pocillopora_acuta_HIv1_PredGene_g27228.t1,4.5,5.5,5,3,5.5,6,4,0.5,3,4,3,4.5,3,Q197M4
Pocillopora_acuta_HIv1_PredGene_g27233.t1,1088,Pocillopora_acuta_HIv1_PredGene_g27233.t1,9.5,5.5,20.5,11,7.5,8.5,13.5,9,8.5,11,12.5,9,9,Q8R0T9
